key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
c0089818,c0089818-8f0c-44c0-9117-0b75b88ba496,111186,bondt101,bondto01,bond--001tom,1001158,,,,,,Bond,Tommy,Thomas Henry,,,,1856,4,2,1941,1,24,1874,1886,1874,1884,,,1882,1882,1882,1882,,,1875,1891,1875,1891
c008aa7e,c008aa7e-070d-45ae-910d-d8a4e63581d7,,,,blaum-000hal,,,,,,,Blaum,Hal,Harold Sidney,,,,1923,5,2,2015,4,20,,,,,,,,,,,,,,,,
c008de16,c008de16-5f5a-4442-88a2-b357a916de02,,,,pettyj000dan,,,,,,,Pettyjohn,Dan,Dan,,,,,,,,,,,,,,,,,,,,,,,,,
c0090600,c0090600-640f-4ffd-8ac2-c0b80cdeecb7,543055,,,cotto-002hen,,,,,,,Cotto,Henry,Henry,,,,1987,4,7,,,,,,,,,,,,,,,,,,,
c00907e1,c00907e1-17bd-443a-a043-9da09a0c7830,150136,,,hernan003san,,,,,,,Hernandez,Santos,Santos Secundino,,,,1973,11,3,,,,1994,2007,,,,,,,,,,,,,,
c0092e61,c0092e61-2815-4888-bda3-d0a46f01cb59,,,,willia002bo-,,,,,,,Williams,Bo,Bo,,,,,,,,,,,,,,2016,2021,,,,,,,,,,
c00939c0,c00939c0-882d-457e-b587-1bcd5b167c8f,623329,,,roenic000lan,,,,,,,Roenicke,Lance,Lance Tyson,,,,1988,6,8,,,,2012,2013,,,2009,2012,,,,,,,,,,
c0093f75,c0093f75-84b0-47ad-9896-63a760169dc4,433645,,,lindqu000ben,,,,,,,Lindquist,Ben,Ben,,,,,,,,,,,,,,,,,,,,,,2011,2015,,
c0094f7b,c0094f7b-0954-45ea-a01c-611f58c99b37,,,,vogel-000dre,,,,,,,Vogel,Drew,Drew,,,,2002,5,28,,,,,,,,2021,2022,,,,,,,,,,
c00959af,c00959af-b9a0-4816-a307-422ea5e3cafa,642845,,,landec000ada,,,,,,,Landecker,Adam,Adam Dayton,,,,1991,2,1,,,,2013,2014,,,2010,2013,,,,,,,,,,
c009808d,c009808d-5a0e-4153-9e78-f9034c9edf42,,,,ursino000dyl,,,,,,,Ursino,Dylan,Dylan,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
c00984c8,c00984c8-ff7e-4a1a-a767-eef3679a3de5,,,,levere000jay,,,,,,,Leverett,Jay,Jay,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
c0098f1c,c0098f1c-1efa-471a-820c-4330fb766453,,,,randal000cor,,,,,,,Randall,Corey,Corey,,,,1993,10,31,,,,,,,,2013,2016,,,,,,,,,,
c009ae34,c009ae34-7346-404f-86bd-1a76c4b19635,489209,pillb001,pillbr01,pill--001bre,5834,,,,,,Pill,Brett,Brett Michael,,,,1984,9,9,,,,2006,2016,2011,2013,2004,2006,,,,,,,,,,
c00a0380,c00a0380-9535-4a36-abaa-e734799d64e2,,,,edward003spe,,,,,,,Edwards,Spencer,Spencer,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
c00a1e64,c00a1e64-4152-4ed9-a7fb-18b7075cbefc,,,,barker001mar,,,,,,,Barker,Mark,Mark L.,,,,,,,,,,,,,,,,,,,,,,,,,
c00a4360,c00a4360-4373-4e94-bd37-a0cec1a2fbb7,,,,ceccar000pao,,,,,,,Ceccaroli,Paolo,Paolo,,,,,,,,,,1999,2003,,,,,,,,,,,,,,
c00a8ab1,c00a8ab1-c690-4ffc-bc67-70a4ca42b405,,,,garcia022jes,,,,,,,Garcia,Jesus,Jesus,,,,,,,,,,1975,1975,,,,,,,,,,,,,,
c00a942c,c00a942c-3e5e-47a1-9cff-b5cbf471b9db,660629,,,capell000chr,,,,,,,Capellan,Christian,Christian Jose,,Lopez,,1997,12,5,,,,2015,2016,,,,,,,,,,,,,,
c00b1cc2,c00b1cc2-9388-48f3-a92a-7a8e32d6ba2a,,,,suarez001osc,,,,,,,Suarez,Oscar,Oscar,,,,,,,,,,1952,1952,,,,,,,,,,,,,,
c00b38fc,c00b38fc-2226-4c2c-aaf3-bde20e664cfd,117411,lahoj101,lahoujo01,lahoud001jos,1007256,,,,,,Lahoud,Joe,Joseph Michael,,,,1947,4,14,,,,1965,1978,1968,1978,1963,1965,,,,,,,,,,
c00b863d,c00b863d-94a4-4487-9843-6531bd6bb7bd,473008,,,uchiya001tom,,,,,,,Uchiyama,Tomoyuki,Tomoyuki,,,,1968,8,15,,,,1992,1998,,,,,,,,,,,,,,
c00b8e44,c00b8e44-dec2-476d-93b4-70934a276a3b,,,,hurley016---,,,,,,,Hurley,,,,,,,,,,,,1922,1922,,,,,,,,,,,,,,
c00ba154,c00ba154-a538-4a00-bd86-6347d479b488,,,,durant000edw,,,,,,,Durant,Edward,Edward J.,,,,,,,,,,1949,1949,,,,,,,,,,,,,,
c00bbfea,c00bbfea-f928-44c6-af68-5672f858dc90,,,,,,,,,,,Jelenicki,Madeline,Madeline Marie,,,,,,,,,,,,,,,,,,,,,,,,,
c00bcb90,c00bcb90-79d5-4045-b885-10d27ac0fc81,,,,davis-004sta,,,,,,,Davis,Stanton,Stanton Ralph,,,,1937,,,,,,1958,1958,,,,,,,,,,,,,,
c00be637,c00be637-a0fd-4f4d-ab08-2fa73539a505,695667,,,kudrna000ben,,,,,,,Kudrna,Ben,Benjamin Michael,,,,2003,1,30,,,,2022,2022,,,,,,,,,,,,,,
c00c0543,c00c0543-c2f5-4974-8bb1-32426699fb71,,,,bukows000hay,,,,,,,Bukowski,Hayden,Hayden,,,,,,,,,,,,,,2016,2016,,,,,,,,,,
c00c55c7,c00c55c7-9814-4d9d-8bf8-0d2cbc4c1f99,,,,flynn-001and,,,,,,,Flynn,Andrew,Andrew,,,,,,,,,,1877,1877,,,,,,,,,,,,,,
c00c694d,c00c694d-89d3-43da-8206-d82c71ef037a,592581,,,musser001jon,,,,,,,Musser,Jonathan,Jonathan,,,,1991,12,19,,,,2011,2013,,,,,,,,,,,,,,
c00c7884,c00c7884-1e51-42c4-baa3-105dd21e5c89,,,,brauer000ben,,,,,,,Brauer,Ben,Ben,,,,,,,,,,,,,,2018,2021,,,,,,,,,,
c00ca622,c00ca622-7f67-4d50-a87d-ccfce573fa50,,,,baum--000der,,,,,,,Baum,Derek,Derek,,,,,,,,,,,,,,2012,2013,,,,,,,,,,
c00ca769,c00ca769-7bd2-46dc-9569-f73fd442e4b9,,,,pottei001ear,,,,,,,Potteiger,Earl,William Earl,,,,1893,2,11,1959,4,7,1913,1932,,,,,1926,1932,,,,,,,,
c00cc3d4,c00cc3d4-e527-4a59-b56f-b8fed3eb3e8e,562228,,,malloy001dav,,,,,,,Malloy,David,David A.,,,,1959,,,,,,1981,1982,,,,,,,,,,,,,,
c00cd933,c00cd933-9b5f-4c7e-8f39-3778984c50e2,,,,,,,,,,,McIlvenna,Regan,Regan,,,,,,,,,,,,,,,,,,,,,,,,,
c00cf86f,c00cf86f-6268-4b92-ac23-b180789da09c,,,,,,,,,,,Garner,Peyton,Peyton,,,,,,,,,,,,,,,,,,,,,,,,,
c00d23e0,c00d23e0-9932-4ca5-a04e-70fbeb2aab9a,,,,gilber000mat,,,,,,,Gilbert,Matt,Matt,,,,,,,,,,,,,,,,,,,,,,,,,
c00d5860,c00d5860-b051-4602-9aba-e86fafce3294,,,,colane000max,,,,,,,Colaner,Max,Max,,,,,,,,,,,,,,2009,2011,,,,,,,,,,
c00d5f47,c00d5f47-15e0-41e5-b204-ca6f00df059c,,,,lawren001win,,,,,,,Lawrence,Winde,Winde H.,,,,1955,5,25,,,,1974,1974,,,,,,,,,,,,,,
c00d6f9c,c00d6f9c-264f-4b44-a410-2a8790542298,,,,brazzl001jab,,,,,,116295693,Brazzle,Jabe,Jabe,Jr.,,,1929,7,26,1997,2,24,1952,1954,,,,,,,,,,,,,,
c00d80d3,c00d80d3-6614-46b7-9274-2b7f56a474bf,,,,miller002d--,,,,,,,Miller,Pud,D. C.,,,,1922,8,19,1978,7,22,1940,1953,,,,,1950,1952,,,,,,,,
c00da14a,c00da14a-f6b7-46d5-906d-9e0b65828c0f,,,,walsh-003ant,,,,,,,Walsh,Anthony,Anthony,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
c00da599,c00da599-88c5-4477-9703-d999dd2aced7,,,,moeck-000tre,,,,,,,Moeck,Trevor,Trevor,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
c00da6f8,c00da6f8-5e64-47c4-be31-107b46cbfbb4,112817,creeg101,creelgu01,creely001gus,1002756,,,,,,Creely,Gus,August L.,,,,1870,6,6,1934,4,22,1887,1896,1890,1890,,,,,,,,,,,,
c00dbebb,c00dbebb-f273-446b-8bbc-c10ba123cad6,437040,,,overho001and,,,,,,,Overholser,Drew,Andrew Scott,,,,1969,4,13,2016,1,13,1991,1991,,,,,,,,,,,,,,
c00e0b9b,c00e0b9b-a541-43cd-84bf-c1bbc6424243,455748,,,nelson003jon,,,,,,,Nelson,Jon,Jonathan Reed,,,,1980,1,16,,,,2002,2011,,,,,,,,,,,,,,
c00e1a71,c00e1a71-c458-46f8-b11a-8f716c0a9cfe,,,,graham000jud,,,,,,,Graham,Judah,Judah,,,,,,,,,,,,,,2021,2023,,,,,,,,,,
c00e2dbb,c00e2dbb-552e-46c0-9c6c-6fe26c12477a,,,,bridge001r--,,,,,,,Bridges,R. L.,R. L.,,,,,,,,,,1930,1930,,,,,,,,,,,,,,
c00eafb8,c00eafb8-fe0d-4153-ba8f-ec5894b65e16,462292,,,tucker001ton,,,,,,,Tucker,Tony,Tony C.,,,,1970,5,17,,,,1989,1989,,,,,,,,,,,,,,
c00ed83a,c00ed83a-fe31-459f-a52c-a8bde59caade,,,,blake-000mit,,,,,,,Blake,Mitch,Mitch,,,,,,,,,,,,,,2017,2020,,,,,,,,,,
c00f4532,c00f4532-4beb-4f87-b0a2-ae9fea7b2ead,,,,hughes002tro,,,,,,,Hughes,Troy,Troy,,,,,,,,,,,,,,2016,2019,,,,,,,,,,
c00f4c6f,c00f4c6f-65c7-4cfc-af6c-1497e32b2329,,,,lowery002joh,,,,,,,Lowery,John,John,,,,,,,,,,1939,1939,,,,,,,,,,,,,,
c00f5b15,c00f5b15-3f64-4a17-b176-5262eac61b53,597571,,,oviedo002jos,,,,,,,Oviedo,Jose,Jose,,,,1993,1,29,,,,2010,2010,,,,,,,,,,,,,,
c00f65a5,c00f65a5-10cc-452b-ab7b-3390dca51475,,,,harlee001wil,,,,,,,Harlee,William,William L.,,,,1954,4,22,,,,1975,1977,,,,,,,,,,,,,,
c00f7fb8,c00f7fb8-4d86-47d5-9fbd-7012f7bb70c9,,,,simpso003ale,,,,,,,Simpson,Alex,Alex,,,,,,,,,,,,,,2017,2020,,,,,,,,,,
c00fdace,c00fdace-3d23-4d92-a98f-279f97890e2b,,,,cofer-001har,,,,,,,Cofer,Hardy,Hardy Dashielle,,,,1930,11,11,2018,11,3,1953,1953,,,,,,,,,,,,,,
c00fe8fc,c00fe8fc-5415-4d6c-a43b-33f6fa7d2ba4,,,,bethel000bil,,,,,,,Bethel,Billy,Billy,,,,1999,7,11,,,,,,,,2018,2022,,,,,,,,,,
c00ffb77,c00ffb77-85bc-4ac0-bf7f-233366c8bc88,,,,groves001don,,,,,,,Groves,Donald,Donald,,,,,,,,,,1946,1949,,,,,,,,,,,,,,
c0103165,c0103165-d16b-4193-9ab5-7d139ba01147,,,,casser000pat,,,,,,,Casserly,Patrick,Patrick,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
c01042ee,c01042ee-6acf-4ef9-8571-fd940b2ca2a3,,,,smith-016h--,,,,,,,Smith,H.,H.,,,,,,,,,,1916,1916,,,,,,,,,,,,,,
c010475c,c010475c-f778-4d2e-bd8f-bcc301249d66,,,,adamki001fel,,,,,,,Adamkiewicz,Felix,Felix,,,,1985,8,7,,,,2009,2011,,,,,,,,,,,,,,
c0104771,c0104771-fba0-4ff5-9ed1-22bc2314f4c2,530206,,,hahn--001ste,,,,,,,Hahn,Steve,Steve,,,,1972,9,19,,,,1997,2003,,,,,,,,,,,,,,
c0105e04,c0105e04-6bf3-4220-a56f-131b9a257238,,,,,,,,,,,Donay,Tyler,Tyler,,,,,,,,,,,,,,2023,2023,,,,,,,,,,
c0106920,c0106920-b91c-4edc-9d89-938bead4957d,,,,peters074---,,,,,,,Peterson,,,,,,,,,,,,1909,1909,,,,,,,,,,,,,,
c0108f6a,c0108f6a-5aa8-49b8-bebc-0a92fa8ce2f6,802074,,,boliva000fra,,,,,,,Bolivar,Franklin,Franklin Jose,,Maza,,2005,4,5,,,,2022,2022,,,,,,,,,,,,,,
c010a823,c010a823-fb66-4bae-a295-fd748189dfd7,,,,marini002nic,,,,,,,Marini,Nicola,Nicola,,,,1988,,,,,,2021,2021,,,,,,,,,,,,,,
c010abbe,c010abbe-cfb7-4cb2-b452-343e98958604,,,,murray039---,,,,,,,Murray,,,,,,,,,,,,1907,1907,,,,,,,,,,,,,,
c010ac95,c010ac95-5cf3-463c-883a-6865dbce9647,592344,,,gomez-001ang,,,,,,,Gomez,Angel,Angel R.,,,,1992,1,12,,,,2010,2014,,,,,,,,,,,,,,
c01130ee,c01130ee-7f3f-440a-a6f4-4864f301156f,,,,melcho001law,,,,,,,Melchor,Lawson,Lawson E.,Sr.,,,1913,12,19,2011,2,26,1937,1939,,,,,,,,,,,,,,
c0115438,c0115438-6791-4fdd-8838-6d5513ce3cb1,,,,hammud000dom,,,,,,,Hammudeh,Domenic,Domenic,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
c0115fb4,c0115fb4-e046-474e-a583-95598884d698,,,,collin000bai,,,,,,,Collins,Bailey,Bailey,,,,,,,,,,,,,,2017,2021,,,,,,,,,,
