key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
00014175,00014175-68bb-4e4a-ac58-dbde21fe20ef,,,,niro--001joh,,,,,,,Niro,John,John,,,,,,,,,,1947,1947,,,,,,,,,,,,,,
00014402,00014402-ee4e-4f01-b82c-6291cabff92a,,,,tyson-000phi,,,,,,,Tyson,Phillip,Phillip,,,,,,,,,,,,,,,,,,,,,,,,,
0001534a,0001534a-3266-4c2f-9fdd-76d2a5094ad2,664660,,,ramire000dag,,,,,,,Ramirez,Dagin,Dagin Samuel,,Tejada,,1996,7,4,,,,2015,2016,,,,,,,,,,,,,,
0001886e,0001886e-af73-40c9-9682-0ce0e445fe82,,,,morale008mar,,,,,,,Morales,Marco,Marco,,,,,,,,,,,,,,2020,2021,,,,,,,,,,
00019370,00019370-2e56-45f9-9867-35b607edb052,,,,graham004---,,,,,,,Graham,,,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
00019999,00019999-9fd9-4f21-be7a-be4f472c8b23,,,,bentle000edw,,,,,,,Bentley,Edward,Edward F.,,,,,,,,,,,,,,,,,,,,,,,,,
0001b193,0001b193-63c7-436c-b224-c2ce4c485dc3,,,,burler001---,,,,,,,Burler,,,,,,,,,,,,1892,1892,,,,,,,,,,,,,,
0001c471,0001c471-0fc6-4fb3-8cd4-021c8fbdc584,,,,lowell003---,,,,,,,Lowell,,,,,,,,,,,,1946,1946,,,,,,,,,,,,,,
0001c89f,0001c89f-a770-4d38-b53d-6346e09e0b54,,,,ulrey-001---,,,,,,,Ulrey,,,,,,,,,,,,1923,1923,,,,,,,,,,,,,,
000207da,000207da-aeaa-4ac4-ab4d-834407e1df1d,670448,,,dexter000sam,,,,,,,Dexter,Sam,Samuel John,,,,1994,3,7,,,,2016,2022,,,2013,2016,,,,,,,,,,
00020da1,00020da1-e9e1-452b-8b1d-9d7bde955e17,,,,clark-012---,,,,,,,Clark,,,,,,,,,,,,1896,1896,,,,,,,,,,,,,,
00022494,00022494-e819-485c-84a6-cd223b6df9c1,,,,jones-004jes,,,,,,,Jones,Jesse,Jesse,,,,,,,,,,1920,1920,,,,,,,,,,,,,,
00022ebb,00022ebb-4e9a-4106-9ffa-6dacdf73e34e,808910,,,webb--000bry,,,,,,,Webb,Bryan,Bryan,,,,2001,12,10,,,,,,,,2021,2022,,,,,,,,,,
0002396d,0002396d-cc54-48b9-b32f-0b485d7ce8df,,,,theise001mat,,,,,,,Theisen,Mathues,Mathues,,,,,,,,,,1911,1911,,,,,,,,,,,,,,
00024da0,00024da0-1630-4c83-9607-88cf78b4cc83,,,,fagan-001c--,,,,,,,Fagan,C.,C.,,,,,,,,,,1910,1910,,,,,,,,,,,,,,
00027461,00027461-2f98-4893-aab2-d37c7d9cc325,,,,takaha000mic,,,,,,,Takahashi,Michitake,Michitake,,,,1956,11,10,,,,1979,1984,,,,,,,,,,,,,,
000303d7,000303d7-f666-4f7a-a9f5-a1f2171efd79,692343,,,attenc000jus,,,,,,,Attencio,Justin,Justin,,,,,,,,,,,,,,,,,,,,,,2019,2019,,
00030f6b,00030f6b-7b21-4ada-a4ee-bd7fe5ade9ba,,,,wallac003---,,,,,,,Wallace,,,,,,,,,,,,1922,1922,,,,,,,,,,,,,,
00031079,00031079-beda-42af-994d-7ed4d38d317f,,,,,,,,,,,Lazatin,Alyssa,Alyssa,,,,,,,,,,,,,,,,,,,,,,,,,
00032126,00032126-55af-40a7-b435-57afae28f43b,491538,,,cormie002ric,,,,,,,Cormier,Richie,Richard Lee,,,,1983,3,17,,,,2005,2005,,,,,,,,,,,,,,
00033136,00033136-c9e8-4d96-8810-96aaf7e53f74,,,,alvare002adr,,,,,,,Alvarez,Adrian,Adrian,,,,,,,,,,,,,,2023,2023,,,,,,,,,,
000336b9,000336b9-cbb4-4a19-9e44-d7dd5d6a1efd,458387,,,estep-001jam,,,,,,,Estep,Chris,James Christopher,,,,1966,10,23,,,,1988,1992,,,,,,,,,,,,,,
00037733,00037733-fddb-4914-8888-226d061c2f90,,,,holmes004mic,,,,,,,Holmes,Michael,Michael,,,,,,,,,,,,,,2021,2021,,,,,,,,,,
000391b4,000391b4-3bde-4341-b72f-7b3396000b01,458290,,,hartwi001rob,,,,,,,Hartwig,Robert,Robert Gregory,,,,1967,10,5,,,,1990,1991,,,,,,,,,,,,,,
0003aa05,0003aa05-beea-4bb4-a446-f0df6aea2dee,,,,sulliv001chr,,,,,,,Sullivan,Chris,Chris,,,,,,,,,,,,,,2018,2020,,,,,,,,,,
0003ce3f,0003ce3f-a8dc-4a26-b9ca-a76a49d0a311,,,,,,,,,,,Wishard,Kelly,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,
0003ec45,0003ec45-1169-46ae-9160-0113d39c601c,,,,kramer001jar,,,,,,,Kramer,Jared,Jared,,,,,,,,,,,,,,2017,2017,,,,,,,,,,
0003f389,0003f389-18ed-41ea-95f3-2bfcbe4ca66a,,,,winner000mar,,,,,,,Winner,Mark,Mark,,,,,,,,,,,,,,,,,,,,,,,,,
00040895,00040895-0428-476f-8d54-8396f7a5b02e,,,,smith-004tho,,,,,,,Smith,Thomas,Thomas A.,,,,,,,,,,1938,1941,,,,,1941,1941,,,,,,,,
00041f47,00041f47-3912-4fd6-80c1-3ade116a7d4c,,,,lowe--003wil,,,,,,,Lowe,Bill,William D.,,,,1914,,,,,,1934,1938,,,,,,,,,,,,,,
000424c0,000424c0-361f-45ad-8ffc-7cfb129c12fe,,,,wilson000sam,,,,,,,Wilson,Sam,Sam,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
000473f4,000473f4-a7c4-4c8f-990d-fce302fb9cf6,,,,carpen001gil,,,,,,,Carpenter,Gilbert,Gilbert G.,,,,1917,,,,,,1937,1937,,,,,,,,,,,,,,
0004af66,0004af66-0468-4738-a37f-25e0d4b49562,,,,mcgrat000joe,,,,,,,McGrath,Joel,Joel,,,,,,,,,,,,,,2021,2023,,,,,,,,,,
0004c01b,0004c01b-798e-4041-b2ae-0c5c40a38222,444362,,,lewis-001lav,,,,,,,Lewis,Lavon,Lavon J.,,,,1983,12,17,,,,2003,2007,,,,,,,,,,,,,,
0004f8f8,0004f8f8-7b95-4aa3-a178-b321f9e25223,,,,marcan001lou,,,,,,,Marcano,Lou,Louis Angel,,,,1934,2,23,2018,12,11,1957,1957,,,,,,,,,,,,,,
000505d3,000505d3-1a91-4909-9622-955b95b6bb94,,,,monaco001ant,,,,,,,Monaco,Anthony,Anthony,,,,,,,,,,,,,,2021,2021,,,,,,,,,,
000539fc,000539fc-40b1-4bc4-9764-2941d18f398c,605152,bradj002,bradlje01,bradle000jed,13166,,,,,,Bradley,Jed,Jedidiah Custer,,,,1990,6,12,,,,2011,2019,2016,2016,2009,2011,,,,,,,,,,
00057de8,00057de8-fd7a-433a-9a36-f264e3af8e30,,,,gonsou001---,,,,,,,Gonsoulin,,,,,,,,,,,,1921,1921,,,,,,,,,,,,,,
00058480,00058480-db06-4372-8d6a-0c29fd46e324,,,,nugent002---,,,,,,,Nugent,,,,,,,,,,,,1913,1913,,,,,,,,,,,,,,
00058f84,00058f84-f890-4f20-8105-b9e871a07f8c,445392,,,knight002ray,,,,,,,Knight,Raymond,Raymond J.,,,,1981,7,3,,,,,,,,,,,,,,,,,,,
0005e9fc,0005e9fc-c7fb-4da2-a8eb-50ae54ed1c47,,,,floyd-000tan,,,,,,,Floyd,Tanner,Tanner,,,,,,,,,,,,,,2019,2019,,,,,,,,,,
00060aec,00060aec-31a5-4bcf-a06a-d1fa3611caef,801406,,,dickey000jar,,,,,,,Dickey,Jared,Jared William,,,,2002,3,1,,,,,,,,2022,2022,,,,,,,,,,
000638f5,000638f5-74e9-4e4f-99d2-47969ae2d7a8,110625,barrm002,barrima01,barrio001man,1000605,,,,,,Barrios,Manuel,Manuel Antonio,,,,1974,9,21,,,,1994,2003,1997,1998,,,,,,,,,,,,
0006500b,0006500b-d62b-48d7-85d7-eb51b1c91304,,,,,,,,,,,Williams,Carly,Carly,,,,,,,,,,,,,,,,,,,,,,,,,
000657be,000657be-5ac5-4a47-99e7-591c69ee42cc,,,,,,,,,,,McReynolds,Megan,Megan,,,,1995,10,2,,,,,,,,,,,,,,,,,,,
00066486,00066486-3d8f-436a-8383-b469150eca91,,,,mcmill019---,,,,,,,McMillan,,,,,,,,,,,,1891,1891,,,,,,,,,,,,,,
0006eed2,0006eed2-183e-41de-8d3c-d18b2819b170,,,,twitch001dan,,,,,,,Twitchell,Dan,Dan,,,,,,,,,,1938,1941,,,,,,,,,,,,,,
0007057d,0007057d-9e3c-4db2-9ceb-989cd788605e,118336,martf102,martifr01,martin001fra,1008165,,,,,,Martin,Frank,Frank Joseph,,,,1878,7,29,1942,9,2,1897,1905,1897,1899,,,,,,,,,,,,
00070f54,00070f54-fa9f-473e-ae55-dd497ed37e8c,,,,bouvet000leo,,,,,,,Bouvet,Leo,Leo,,,,1947,12,4,,,,,,,,,,,,,,,,,,,
0007130f,0007130f-16cf-49c9-9c6c-beee9e35a58f,809029,,,jackso009and,,,,,,,Jackson,Andre,Andre,,,,2000,10,28,,,,,,,,2021,2022,,,,,,,,,,
000721b1,000721b1-d6d0-41be-88a5-ea80caf42475,,,,reynos000jua,,,,,,,Reynoso,Juan,Juan,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
000795cc,000795cc-5a31-4483-b825-f829238f6725,,,,hermid000ric,,,,,,,Hermida,Ricardo,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,
00079a6a,00079a6a-a53b-4373-bd07-dd539b637681,,,,koenig000mic,,,,,,,Koenig,Mike,Michael,,,,1997,3,30,,,,,,,,2016,2019,,,,,,,,,,
0007d0cb,0007d0cb-fa68-418d-875a-8a2daa492f1f,,,,pennin000ian,,,,,,,Pennington,Ian,Ian,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
00080bb2,00080bb2-d97b-48f3-b947-76b2dc0d0865,477637,,,rodrig016mar,,,,,,,Rodriguez,Mario,Mario,,,,,,,,,,,,,,,,,,,,,,2012,2012,,
0008148a,0008148a-109c-465a-9eed-a1e124e2ca60,,,,campan000noa,,,,,,,Campanelli,Noah,Noah,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
000821f4,000821f4-c2df-4083-90da-8fbee9bf6629,,,,jackle001wal,,,,,,,Jackley,Waldo,Waldo T.,,,,,,,,,,1908,1914,,,,,,,,,,,,,,
00087a47,00087a47-2151-4fcd-8952-98e915e88143,111603,browb101,brownby01,browne002byr,1001500,,,,,,Browne,Byron,Byron Ellis,,,,1942,12,27,,,,1963,1975,1965,1972,,,,,,,,,,,,
0008a534,0008a534-9614-4881-b466-4dd85f7dc184,594972,,,rau---001gar,,,,,,,Rau,Garrett,Garrett,,,,1988,12,22,,,,2010,2014,,,,,,,,,,,,,,
0008c831,0008c831-7eb3-4092-a9a8-db02ed14a8a4,,,,cruz--003mar,,,,,,,Cruz,Mario,Mario,,Alvarado,,1919,12,19,,,,1942,1953,,,,,,,,,,,,,,
0008e1b1,0008e1b1-ea57-4108-bcba-1b3ff2ff8894,,,,smith-003d--,,,,,,,Smith,D.,D.,,,,,,,,,,1936,1936,,,,,,,,,,,,,,
0008f178,0008f178-2078-4841-9273-28279319c7db,,,,mccrar001rob,,,,,,,McCrary,Robert,Robert E.,,,,,,,,,,1953,1954,,,,,,,,,,,,,,
0009023c,0009023c-9dcd-4eda-8f9c-58df928c4428,,,,higgin003---,,,,,,,Higgins,,,,,,,,,,,,1922,1922,,,,,,,,,,,,,,
00090a5b,00090a5b-3966-40d2-a05e-931e987e43af,,,,exter-001dav,,,,,,,Exter,David,David Irvin,,,,1934,8,3,,,,1953,1957,,,,,,,,,,,,,,
000985ed,000985ed-6cea-40ce-b86e-8f70ad96aa26,,,,gazzol001pet,,,,,,,Gazzola,Peter,Peter A.,,,,1933,,,,,,1953,1953,,,,,,,,,,,,,,
00098fdc,00098fdc-940b-46ad-bf26-686bc0cb971d,,,,stark-000roc,,,,,,,Stark,Rocco,Rocco,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
0009a474,0009a474-4d48-4602-8396-cef805b8b00c,,,,giffor000jac,,,,,,,Gifford,Jackson,Jackson,,,,,,,,,,,,,,2023,2023,,,,,,,,,,
0009c5f5,0009c5f5-6838-433f-aca3-0d290c248f2c,,,,rivera004ang,,,,,,,Rivera,Angel,Angel,,,,,,,,,,,,,,,,,,,,,,,,,
0009fae4,0009fae4-db1f-4736-89a4-98af96b51a59,,,,steven001ste,,,,,,,Stevens,Stewart,Stewart,,,,,,,,,,1906,1908,,,,,,,,,,,,,,
0009fd2d,0009fd2d-32ad-4491-82f8-b1278908491e,,,,leach-000zac,,,,,,,Leach,Zach,Zach,,,,,,,,,,,,,,2010,2013,,,,,,,,,,
000a5717,000a5717-59f7-4620-9e02-3864f0c84455,,,,hemphi000spe,,,,,,,Hemphill,Spencer,Spencer,,,,1994,11,4,,,,,,,,2015,2018,,,,,,,,,,
000a9438,000a9438-0f89-45c8-a98d-009dd635ba71,,,,reed--000cj-,,,,,,,Reed,CJ,CJ,,,,,,,,,,,,,,2012,2016,,,,,,,,,,
000ae755,000ae755-03ea-46a1-870f-60dc245073ed,,,,,,,,,,,Hernandez,Brandy,Brandy,,,,,,,,,,,,,,,,,,,,,,,,,
000aeafd,000aeafd-570b-45f6-a0c1-911406713148,,,,rodrig000ell,,,,,,,Rodriguez,Elliot,Elliot,,,,,,,,,,,,,,,,,,,,,,,,,
000afcae,000afcae-ff0e-49ed-a52e-7f5ac1429f21,,,,mccune000bri,,,,,,,McCune,Brian,Brian,,,,,,,,,,,,,,,,,,,,,,,,,
000afee5,000afee5-6136-49f2-babc-169929341356,,,,bricke000h--,,,,,,,Brickett,Harrison,Harrison,,,,,,,,,,,,,,2020,2020,,,,,,,,,,
000b08f8,000b08f8-43d5-4bb4-be4e-34f78dda3951,,,,,,,,,,,Schmoll,Miriam,Miriam,,,,,,,,,,,,,,,,,,,,,,,,,
000b1121,000b1121-4358-415c-b405-f868b964da96,,,,coyle-000tyl,,,,,,,Coyle,Tyler,Tyler,,,,,,,,,,,,,,2013,2014,,,,,,,,,,
000b21e0,000b21e0-461f-4a80-b6d0-de4e8293615e,,,,bonher000dyl,,,,,,,Bonhert,Dylan,Dylan,,,,,,,,,,,,,,,,,,,,,,,,,
000b7d02,000b7d02-394c-4bf4-8a7c-fd4058528eeb,,,,merrit000ale,,,,,,,Merritt,Alex,Alex,,,,,,,,,,,,,,2014,2017,,,,,,,,,,
000bf065,000bf065-6310-480f-9886-f0e72d06a510,,,,righte000ran,,,,,,,Righter,Randy,Randy,,,,1996,1,19,,,,,,,,2015,2018,,,,,,,,,,
000bfdb9,000bfdb9-52ee-4f9d-ad1a-9589bbfd1aa8,,,,rodrig006and,,,,,,,Rodriguez,Andre,Andre,,,,,,,,,,,,,,2011,2014,,,,,,,,,,
000c9cdc,000c9cdc-7995-43a2-8109-a33a2ffe046d,,,,liu---000per,,,,,,,Liu,Percy,Percy,,,,,,,,,,,,,,,,,,,,,,,,,
000ca4f3,000ca4f3-2496-4012-a6dd-dff214213393,,,,koba--000tak,,,,,,,Koba,Takeshi,Takeshi,,,,1936,4,22,2021,11,12,1958,1971,,,,,1975,1989,,,,,,,,
000cb6d0,000cb6d0-2af3-41f3-9378-0fdaf5cf2f82,,,,hodge-001wil,,,,,,,Hodge,William,William,,,,,,,,,,1953,1953,,,,,,,,,,,,,,
000cb872,000cb872-6973-47f6-ad5b-9ad9a2164fec,,,,wilson006don,,,,,,,Wilson,Donald,Donald R.,,,,1942,,,,,,1965,1965,,,,,,,,,,,,,,
000cc8c1,000cc8c1-5a15-49d8-8873-ae67dffbe9bb,,,,ralsto000and,,,,,,,Ralston,Andrew,Andrew,,,,,,,,,,,,,,2013,2016,,,,,,,,,,
000ce350,000ce350-510b-4736-bbff-33a3211eea70,,,,zitzma001---,,,,,,,Zitzman,,,,,,,,,,,,1916,1916,,,,,,,,,,,,,,
000cf192,000cf192-255a-4650-ad8b-67834d8b8b47,,,,addy--001leo,,,,,,,Addy,Leon,Leon Trabert,,,,1921,5,6,2010,3,4,1938,1938,,,,,,,,,,,,,,
000d4d0d,000d4d0d-b88e-42f9-9448-1bfaf25250de,800935,jackj702,,jackso016joh,,,,,,,Jackson,John,John,,,,,,,,,,,,,,,,,,,,,,,,,
000d7e15,000d7e15-e967-45fd-b7e3-e04dad4b235c,,,,ramos-001fer,,,,,,,Ramos,Fernando,Fernando,,,,,,,,,,1948,1948,,,,,,,,,,,,,,
000deb7d,000deb7d-466e-421c-8b62-24edeb0e9a46,441829,,,sams--001aar,,,,,,,Sams,Aaron,Aaron Paul,,,,1976,4,30,,,,1998,2002,,,,,,,,,,,,,,
000def7a,000def7a-56f6-4823-9a1c-762f64e7b3d2,,,,presto002joh,,,,,,,Preston,John,John W.,,,,,,,,,,1949,1949,,,,,,,,,,,,,,
000e0123,000e0123-f3c4-4788-bf9a-c6972a03ec6e,665999,,,figuer003mig,,,,,,,Figueroa,Miguel,Miguel Ramon,,Rivera,,1997,8,9,,,,2016,2021,,,,,,,,,,,,,,
000e1b5a,000e1b5a-c08f-44de-bcd8-3a67db9b2ad1,,,,macken001j--,,,,,,,Mekenson,J. H.,J. H.,,,,,,,,,,1904,1904,,,,,,,,,,,,,,
000ea82b,000ea82b-c66b-4718-bb5d-7a20fcdce3b8,,,,mayo--001ed-,,,,,,,Mayo,Ed,Ed F.,,,,,,,,,,,,,,,,1895,1895,,,,,,,,
000f0bba,000f0bba-bbe6-417e-89c1-a6f88cc0e0fe,,,,howard003bob,,,,,,,Howard,Bob,Bob,,,,,,,,,,1912,1912,,,,,,,,,,,,,,
000f258c,000f258c-9bd9-4823-a7e8-a09b3a133668,801244,,,trinid000roo,,,,,,,Trinidad,Roosevelt,Roosevelt Yonairyn,,Smith,,2003,5,15,,,,2022,2022,,,,,,,,,,,,,,
000f34fb,000f34fb-6e93-4063-9081-a0038f31b90f,,,,mercie001and,,,,,,,Mercier,Andrew,Andrew,,,,1976,10,19,,,,2003,2004,,,,,,,,,,,,,,
000f8b5f,000f8b5f-dd52-49be-b7f1-73ad2dd82a0b,448516,,,trujil001jos,,,,,,,Trujillo,Jose,Jose Orlando,,,,1969,10,3,,,,1992,1992,,,,,,,,,,,,,,
000fa054,000fa054-9bd8-4a6e-9541-23eea2194089,,,,arguel000ang,,,,,,,Argüelles,Ángel,Ángel O.,,Barnet,,,,,2018,6,3,2006,2006,,,,,,,,,,,,,,
000fa9e3,000fa9e3-4302-4854-90aa-42900b8709fc,,,,son---000ji-,,,,,,,Son,Ji Hwan,Ji Hwan,,,,1978,11,13,,,,1997,2010,,,,,,,,,,,,,,
000fbf52,000fbf52-08ce-4e6a-ab02-b5ec6f69eb53,,,,pena--002ces,,,,,,,Pena,Cesar,Cesar,,,,1984,10,7,,,,2009,2009,,,,,,,,,,,,,,
000fd1ea,000fd1ea-a0c2-4573-97d5-898ca8022164,595105,,,abraha001mat,,,,,,,Abraham,Matt,Matt S.,,,,1987,1,27,,,,2010,2011,,,,,,,,,,,,,,
001008b7,001008b7-30c0-49ef-8368-65646119e012,,,,demaio001pas,,,,,,,DeMaio,Pat,Pascuale,Sr.,,,1939,12,4,2015,5,6,1962,1964,,,,,,,,,,,,,,
00106cdd,00106cdd-544b-4977-a408-874a81a520fd,,,,consta002---,,,,,,,Constantine,,,,,,,,,,,,1906,1906,,,,,,,,,,,,,,
00107be7,00107be7-a6d4-4ccf-a5ed-ececbe283b75,,,,patter002ray,,,,,,,Patterson,Raymond,Raymond Lee,,,,1935,7,12,,,,1956,1958,,,,,,,,,,,,,,
00109852,00109852-1ac0-4751-b0ed-11ab819d8ba3,113051,darir101,darinro01,daring001rol,1002986,,,,,,Daringer,Rolla,Rolla Harrison,,,,1888,11,15,1974,5,23,1910,1921,1914,1915,,,,,,,,,,,,
0010b664,0010b664-c844-4052-8fbd-8ba51ffb9f82,,,,ray---000luk,,,,,,,Ray,Lukas,Lukas,,,,1996,8,15,,,,,,,,,,,,,,,,,,,
0010d24c,0010d24c-1d0c-4b74-809c-dcf0f244a315,,,,gonzal006joh,,,,,,,González,Johan,Johan,,Hernández,,,,,,,,1999,2000,,,,,,,,,,,,,,
0010ea4a,0010ea4a-253f-4c10-b0f3-3833eb0ecbb2,437390,,,pagan-001car,,,,,,,Pagan,Carlos,Carlos Orlando,,,,1975,11,2,,,,1997,2004,,,,,,,,,,,,,,
0010fd1e,0010fd1e-aa69-4831-b239-fe5fb5f89e08,,,,washin000dan,,,,,,,Washington,Dante,Dante,,,,,,,,,,,,,,2020,2020,,,,,,,,,,
00110d0c,00110d0c-41a4-4085-b145-a47592666b5f,,,,shelto001kad,,,,,,,Shelton,Kadyn,Kadyn,,,,,,,,,,,,,,2021,2023,,,,,,,,,,
0011224f,0011224f-8331-4c47-9fe7-66c89708046f,,,,rodrig000ozz,,,,,,,Rodriguez,Ozzie,Ozzie,,,,,,,,,,,,,,2016,2016,,,,,,,,,,
001152c4,001152c4-df75-4627-9204-8fba56fd58ca,,,,fernan000dar,,,,,,,Fernández,Dariel,Dariel,,Bass,,,,,,,,2017,2022,,,,,,,,,,,,,,
0011a7c2,0011a7c2-2947-4151-a7f6-d7a1d26304ec,453185,,,lirett001cha,,,,,,,Lirette,Chase,Chase C.,,,,1985,6,9,,,,2006,2009,,,,,,,,,,,,,,
0011aa7c,0011aa7c-479d-4594-b8e7-33eec86345ae,,,,gerber001ray,,,,,,,Gerber,Ray,Raymond,,,,1872,7,,1919,11,17,1899,1907,,,,,,,,,,,,,,
0011b512,0011b512-cce6-4e78-b0fb-66c3b4073e3d,,,,romano000pet,,,,,,,Romano,Peter,Peter,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
0011b93b,0011b93b-e050-4c81-9003-9d8cad9d76aa,,,,binsto000kal,,,,,,,Binstock,Kaleb,Kaleb,,,,,,,,,,,,,,2016,2019,,,,,,,,,,
0011c22f,0011c22f-26e9-4ef2-9c2d-52e35464695a,,,,matthe000nat,,,,,,,Matthews,Nate,Nate,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
00121a3a,00121a3a-feb7-4004-8dd8-ff67989918d1,111880,calif101,caligfr01,caligi001fre,1001836,,,,,,Caligiuri,Fred,Frederick John,,,,1918,10,22,2018,11,30,1937,1946,1941,1942,,,,,,,,,,,,
00125d79,00125d79-e9c3-4365-aa73-d1ec97664e25,,,,bobadi000car,,,,,,,Bobadilla,Carlos,Carlos,,,,,,,,,,,,,,2015,2016,,,,,,,,,,
00126eae,00126eae-7b05-4bdd-9181-75efbeeb8fc5,564205,,,parish001jac,,,,,,,Parish,Jacky,Jacky R.,,,,1954,,,,,,1975,1976,,,,,,,,,,,,,,
00129d95,00129d95-044b-44c7-8f8c-7a2bda63f525,,,,steven005mat,,,,,,,Stevens,Matt,Matt,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
0012a926,0012a926-2ced-481f-9307-cb2d09472fe4,659162,,,moore-000col,,,,,,,Moore,Colter,Colter Austin,,,,1991,10,14,,,,2014,2014,,,,,,,,,,,,,,
0012b6cc,0012b6cc-852f-4563-b9c1-1f641a92424e,,,,stephe000ave,,,,,,,Stephens,Avery,Avery,,,,2001,1,19,,,,,,,,2022,2022,,,,,,,,,,
0012d26d,0012d26d-f961-4c3c-a01a-7fc26d4af0c9,804704,,,marx--000jac,,,,,,,Marx,Jacob,Jacob,,,,2002,1,16,,,,,,,,2022,2022,,,,,,,,,,
0012d282,0012d282-eaee-4fab-afad-1d8500a18e7b,542167,,,mojica001jua,,,,,,,Mojica,Juan,Juan Alberto,,,,1989,2,13,,,,2008,2012,,,,,,,,,,,,,,
0012f378,0012f378-5de8-47f9-b6f6-59fb072f1ab4,,,,bennet004---,,,,,,,Bennett,Larry,Larry,,,,,,,,,,1926,1926,,,,,,,,,,,,,,
0012f93b,0012f93b-5f10-484a-b8bd-10efe0fb7717,,,,,,,,,,,Lester,Kennedy,Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,
001312d3,001312d3-1e51-4f4d-8df9-b8edefd61cb5,,,,arnzen001---,,,,,,,Arnzen,Lawrence,Lawrence Henry,,,,1905,1,7,1991,1,13,1928,1928,,,,,,,,,,,,,,
00131636,00131636-3944-4a9e-8582-e7cd88ce7a66,,,,mincho000pat,,,,,,,Minchow,Patrick,Patrick,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
0013384a,0013384a-fc22-4a36-9107-43716c3c1ae7,,,,davis-005tho,,,,,,,Davis,Thomas,Thomas George,,,,1932,2,11,,,,1951,1953,,,,,,,,,,,,,,
00133e89,00133e89-e0a9-4ffa-8cbd-f4c8632b0a1e,565455,,,ullian001mic,,,,,,,Ullian,Mike,Michael S.,,,,1962,,,,,,1984,1984,,,,,,,,,,,,,,
