key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
10018db6,10018db6-36a1-4db9-821f-e92df43bb085,,,,smith-001ken,,,,,,,Smith,Kenneth,Kenneth B.,,,,,,,,,,1950,1953,,,,,,,,,,,,,,
1001a1ad,1001a1ad-7e62-4b36-b0df-cc29b8434a46,,,,gray--001rog,,,,,,,Gray,Roger,Roger,,,Midget,,,,,,,1897,1898,,,,,,,,,,,,,,
1001e9c3,1001e9c3-8583-4a9c-a8dc-1f4935f23a4e,,,,allen-001jim,,,,,,,Allen,Jimmy,Jimmy,,,,,,,,,,1993,1993,,,,,,,,,,,,,,
10026cfb,10026cfb-0bd3-4a32-b0fb-7a6d448c3b07,,,,mclain002tim,,,,,,,McLain,Timothy,Timothy P.,,,,1946,12,22,,,,1965,1966,,,,,,,,,,,,,,
10027cce,10027cce-2b26-44f8-af58-a94acbc8b055,,,,anders016and,,,,,,,Anderson,Andrew,Andrew,,,,,,,,,,1907,1907,,,,,,,,,,,,,,
10027fdb,10027fdb-bbb9-4e47-9658-ce3a748d39db,,,,kelly-008jam,,,,,,,Kelly,James,James Neal,,,,1952,12,1,,,,1971,1972,,,,,,,,,,,,,,
1002ed49,1002ed49-b2b7-49d7-a79a-14979f504c86,450249,,,estrad001pau,,,,,,,Estrada,Paul,Paul Joaquin,,Gruber,,1982,9,10,,,,2002,2016,,,,,,,,,,,,,,
10032263,10032263-74aa-409e-a43c-15d36fcef085,450572,,,henry-001bry,,,,,,,Henry,Bryan,Bryan J.,,,,1985,2,15,,,,2007,2013,,,,,,,,,,,,,,
10032d72,10032d72-56b7-461b-9042-d23de25c9409,433595,thomc001,thomach01,thomas005cha,2962,,,,,,Thomas,Charles,Charles Wesley,,,,1978,12,26,,,,2000,2007,2004,2005,1998,2000,,,,,,,,,,
10036b3b,10036b3b-16b3-4ab3-9cd1-ba082b9358b3,,,,taylor001ruf,,,,,,,Taylor,Rufus,Rufus,,,,,,,,,,1938,1938,,,,,,,,,,,,,,
10039050,10039050-b90b-44cc-97b5-2c5bbb31c634,,,,perez-006mel,,,,,,,Perez,Melvin,Melvin,,,,,,,,,,2010,2010,,,,,,,,,,,,,,
100395cc,100395cc-1100-4053-8e45-7848f7e81d4a,,,,sandov002bra,,,,,,,Sandoval,Brandon,Brandon,,,,,,,,,,,,,,2008,2011,,,,,,,,,,
1004051a,1004051a-71b1-4971-839d-9a3be11ab46a,,,,belisl001sam,,,,,,,Bélisle-Springer,Sam,Sam,,,,1994,9,25,,,,2022,2022,,,,,,,,,,,,,,
1004078f,1004078f-52a9-4139-804b-504830764e9a,,,,,,,,,,,Elerby,Tyrah,Tyrah,,,,,,,,,,,,,,,,,,,,,,,,,
10040ee6,10040ee6-b5e6-44c6-b1cd-b68faf4f9598,,,,sunder001e--,,,,,,,Sunderland,Wayne,E. Wayne,,,,1928,3,9,2015,8,19,1949,1949,,,,,,,,,,,,,,
1004c926,1004c926-ee18-4cec-9027-2b1b0186cdac,,,,johnso002kev,,,,,,,Johnson,Kevin,Kevin D.,,,,1959,,,,,,1979,1980,,,,,,,,,,,,,,
1004cd1a,1004cd1a-904b-437b-a1a3-6f576ed7f99c,,,,gay---000tay,,,,,,,Gay,Taylor,Taylor,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
10051d8a,10051d8a-f80e-4dde-9898-64d170d969d2,692795,,,urushi000tai,,11315138,,,,,Urushihara,Taisei,Taisei,,,,1996,9,10,,,,2019,2022,,,,,,,,,,,,,,
10051eda,10051eda-ba2c-449b-83db-c5cfb685ad11,,,,ostrow000jak,,,,,,,Ostrowski,Jake,Jake,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
10052332,10052332-6e14-4076-a3ed-6775eb9f57d7,,,,mccort001jer,,,,,,,McCort,Jerry,Jerry,,,,,,,,,,1946,1946,,,,,,,,,,,,,,
100545f9,100545f9-8340-467f-a29c-52e93907ef74,,,,hazel-001s--,,,,,,,Hazel,S. M.,S. M.,,,,,,,,,,1933,1933,,,,,,,,,,,,,,
10054694,10054694-eeab-4276-853e-ec3fc4d61206,,,,grimes003---,,,,,,,Grimes,,,,,,,,,,,,1913,1913,,,,,,,,,,,,,,
100566e6,100566e6-c270-4727-9c90-30d28a48fa89,,,,kling-002---,,,,,,,Kling,,,,,,,,,,,,1916,1916,,,,,,,,,,,,,,
100591bf,100591bf-2d42-4dde-b16b-fe71f683560a,520548,,,serate001ant,,93395130,,,,,Seratelli,Anthony,Anthony Russell,,,,1983,2,27,,,,2006,2015,,,,,,,,,,,,,,
10062d84,10062d84-b07b-43aa-9046-b4c383df705f,,,,yoza--000kai,,63165136,,,,,Yoza,Kaito,Kaito,,,,1995,9,15,,,,2019,2022,,,,,,,,,,,,,,
100680ff,100680ff-8a83-483b-b5b4-1d7535db72c3,,,,sulliv001f--,,,,,,,Sullivan,F. L.,F. L.,,,,,,,,,,1910,1910,,,,,,,,,,,,,,
10068169,10068169-b8f6-4bd2-91e6-84bf7cf1bd48,,,,raskin000mik,,,,,,,Raskind,Mike,Mike,,,,,,,,,,,,,,,,,,,,,,,,,
10069c9a,10069c9a-f83a-4a33-b4be-6094b39f0428,502485,,,robbin001whi,,,,,,,Robbins,Whitney,Whitney Lee,,,,1984,9,25,,,,2006,2010,,,,,,,,,,,,,,
1006a60f,1006a60f-442b-4a77-8381-844618a7f580,,,,atkins000bil,,,,,,,Atkins,Billy,Billy,,,,,,,,,,,,,,2013,2016,,,,,,,,,,
1006ec66,1006ec66-918c-4fe7-bff9-611f9699c2c7,,,,proven000joe,,,,,,,Provenzano,Joe,Joe,,,,,,,,,,,,,,2015,2018,,,,,,,,,,
10070435,10070435-338a-47de-bc29-2bfadf874083,,,,beverl004cha,,,,,,,Beverly,Chance,Chance,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
100704af,100704af-775c-4978-af52-813b43c06c58,560087,,,hudson001ste,,,,,,,Hudson,Steve,Stephen Paul,,,,1952,9,1,,,,1971,1972,,,,,,,,,,,,,,
100707fc,100707fc-5c9a-4678-9b2b-0a23eef780c7,,,,curtis000rya,,,,,,,Curtis,Ryan,Ryan,,,,,,,,,,,,,,2016,2019,,,,,,,,,,
10070bfd,10070bfd-ae45-4858-9073-67bd8db9acc8,679709,,,bielam000tyl,,,,,,,Bielamowicz,Tyler,Tyler Jacob,,,,1998,5,29,,,,,,,,2017,2021,,,,,,,,,,
10071ce1,10071ce1-9476-4bd0-aa54-a753dad02f36,,,,osaki-000mit,,,,,,,Osaki,Mitsuo,Mitsuo,,,,1932,5,9,,,,1953,1960,,,,,,,,,,,,,,
10072821,10072821-9fd4-47dd-9faa-8d55ee10cbe7,,,,leo---000jos,,,,,,,Leo,Joshua,Joshua,,,,,,,,,,,,,,2008,2009,,,,,,,,,,
10073535,10073535-3836-4cdd-90ff-ecc15b9eed36,,,,robert056---,,,,,,,Robertson,,,,,,,,,,,,1913,1913,,,,,,,,,,,,,,
10073a20,10073a20-ff4e-49d9-ac61-8a6462db31bc,,,,velazq002gil,,,,,,,Velazquez,Gilberto,Gilberto,,,,,,,,,,1977,1977,,,,,,,,,,,,,,
100743e7,100743e7-00f7-49ce-a966-fc6a850a5945,,,,julian000dan,,,,,,,Juliano,Dante,Dante,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
100744ce,100744ce-894d-40e7-a5c4-a2a67e6d3782,,carpj901,,carpen003joh,,,,,,,Carpenter,John,John R.,,,,,,,,,,,,,,,,,,,,,,1874,1874,1874,1874
100745eb,100745eb-7f3d-4354-87b5-e9be3a20ca73,,,,barger001cly,,,,,,,Barger,Clyde,Clyde,,,,,,,,,,1950,1951,,,,,,,,,,,,,,
1007c368,1007c368-b010-422a-8bf7-ee65ca899c14,,,,,,,,,,,Mccray,Nijah,Nijah,,,,,,,,,,,,,,,,,,,,,,,,,
100803fa,100803fa-c024-4b75-aa95-4be3d356b7de,,,,maczko000chr,,,,,,,Maczko,Chris,Chris,,,,,,,,,,,,,,2002,2002,,,,,,,,,,
100807f7,100807f7-69de-408f-985a-0830ceb4f2ca,,,,,,,,,,,Kelliher,Gabrielle,Gabrielle,,,,,,,,,,,,,,,,,,,,,,,,,
100839d9,100839d9-9db6-463d-bad5-f47353cf0e46,,,,rose--000ava,,,,,,,Rose,Avante,Avante,,,,,,,,,,,,,,,,,,,,,,,,,
10084c9a,10084c9a-0117-439a-a125-f0859582c326,,,,irvine000har,,,,,,,Irvine,Harry,Henry,,,,,,,,,,,,,,,,1906,1906,,,,,,,,
100867b7,100867b7-60dd-44cd-8590-8f28d9fdc8d3,,,,basult000eri,,,,,,,Basulto,Erislery,Erislery,,Valdés,,1996,,,2020,5,5,2015,2019,,,,,,,,,,,,,,
10086c44,10086c44-9e97-4ec9-86cc-f815644e3121,,,,irwin-000gre,,,,,,,Irwin,Grayson,Grayson,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
100882b4,100882b4-4d4d-4db6-9fe5-1d1d7353d098,436465,,,smith-004tod,,,,,,,Smith,Todd,Todd Jason,,,,1969,3,27,,,,1989,1995,,,,,,,,,,,,,,
1008b36d,1008b36d-8155-4f3f-9191-126ba08dfce8,502138,,,jimene016jos,,,,,,,Jimenez,Jose,Jose,,,,1987,9,29,,,,,,,,,,,,,,,,,,,
1008e670,1008e670-5076-4a26-a1b5-31bc42301c62,,,,cook--001byr,,,,,,,Cook,Byron,Byron,,,,1918,,,,,,1940,1949,,,,,,,,,,,,,,
1008f7d8,1008f7d8-d840-40c5-a3c5-6d60d239a0a8,,,,greenl000bry,,,,,,,Greenly,Bryce,Bryce,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
1008fa2b,1008fa2b-221b-44e2-ad3f-2e50d68fdff5,,,,griffi004jef,,,,,,,Griffith,Jeff,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,
100932c4,100932c4-9ed5-4437-9f6e-861c31e9df07,,,,paauwe000jus,,,,,,,Paauwe,Justin,Justin,,,,,,,,,,,,,,2017,2020,,,,,,,,,,
1009795e,1009795e-7fc2-47eb-90d6-b83c2474bcd9,,,,cusack002---,,,,,,,Cusack,,,,,,,,,,,,1928,1928,,,,,,,,,,,,,,
1009b00f,1009b00f-1f53-4779-8d15-ea18c488ad8a,,,,colema002edw,,,,,,,Coleman,Edward,Edward Eugene,,,,1930,4,25,,,,1951,1952,,,,,,,,,,,,,,
1009c1b3,1009c1b3-a530-4133-bd52-3e5fb7809794,,,,renaud000wes,,,,,,,Renaud,Weston,Weston,,,,,,,,,,,,,,2020,2020,,,,,,,,,,
1009c278,1009c278-bd66-456e-aa92-6b6b4cdf2aab,503036,,,pereir001gil,,,,,,,Pereira,Gilmar,Gilmar Henrique,,,,1988,6,17,,,,2006,2006,,,,,,,,,,,,,,
1009d12c,1009d12c-6cd3-4779-ab62-9084931845ae,519445,wortd001,worthda01,worth-001dan,198,,,,,,Worth,Danny,Daniel Weston,,,,1985,9,30,,,,2007,2017,2010,2016,2005,2007,,,,,,,,,,
100a0604,100a0604-b446-412e-b865-40a64d374cdc,,,,driver000max,,,,,,,Driver,Max,Max,,,,,,,,,,,,,,2021,2021,,,,,,,,,,
100a12fd,100a12fd-6a37-4b3c-87ac-8e9c04eb88fe,806514,,,steven000jon,,,,,,,Stevens,Jonathon,Jonathon,,,,2003,6,11,,,,,,,,,,,,,,,,,,,
100a5e40,100a5e40-ea99-4e6a-91a6-66733e152a23,,,,davenp000max,,,,,,,Davenport,Max,Max,,,,,,,,,,,,,,2022,2023,,,,,,,,,,
100a7a6d,100a7a6d-6d0e-466f-8111-1e2b0e77b5d4,,,,buck--000kyl,,,,,,,Buck,Kyle,Kyle,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
100a7af6,100a7af6-d358-46da-b970-88a254ea99d8,695145,,,kraiss001ste,,,,,,,Kraiss,Stephen,Stephen L.,,,,,,,,,,1985,1985,,,,,,,,,,,,,,
100a8128,100a8128-4551-4f92-947e-9c6a1bf8d25b,,,,hooks-001dav,,,,,,,Hooks,David,David Martin,Sr.,,,,,,2015,6,8,1950,1951,,,,,,,,,,,,,,
100a86eb,100a86eb-4929-41a4-a4d5-0c3e834c8bc9,,,,miller022---,,,,,,,Miller,,,,,,,,,,,,1895,1895,,,,,,,,,,,,,,
100aa70d,100aa70d-c324-4a12-8187-5743d974a814,608161,,,miramo000ken,,,,,,,Miramontes,KJ,Kenneth Patrick,,,,1988,7,18,,,,2011,2013,,,,,,,,,,,,,,
100ac67a,100ac67a-58eb-455b-838e-c922f1529204,436264,,,gutier001jam,,,,,,,Gutierrez,Jim,James Gregory,,,,1970,11,28,,,,1989,1998,,,,,,,,,,,,,,
100ae706,100ae706-aa1f-4066-be40-f96492bd1f4a,,,,terry-002bra,,,,,,,Terry,Braeden,Braeden,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
100ae82d,100ae82d-634e-4ddf-977b-8f742f720261,,,,lee---055---,,,,,,,Lee,,,,,,,,,,,,1923,1923,,,,,,,,,,,,,,
100b0729,100b0729-6c86-47d6-92ec-da31abedff64,608743,,,lentz-000mat,,,,,,,Lentz,Matt,Matthew John,,,,1989,1,10,,,,2011,2012,,,,,,,,,,,,,,
100b0a08,100b0a08-9b28-4e53-a9ec-1a6a358ecfe8,,,,nimrod000col,,,,,,,Nimrod,Collin,Collin,,,,,,,,,,,,,,2016,2016,,,,,,,,,,
100b2996,100b2996-519e-47f3-826d-d00635b0b9a9,,,,,,,,,,,Gutierrez,Adriana,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,
100b57ca,100b57ca-0bf7-41f6-a274-7e9ce906d6a8,,,,munoz-001fid,,,,,,,Munoz,Fidel,Fidel,,,,,,,,,,1960,1960,,,,,,,,,,,,,,
100b7b32,100b7b32-eed8-40e3-95a2-c1a30d29ba87,521811,,,philli003ant,,,,,,,Phillips,Anthony,Anthony Gareth,,,,1990,4,11,,,,2007,2018,,,,,,,,,,,,,,
100b9dfd,100b9dfd-5dc2-4cf8-b430-187a10765a73,649417,,,barrin000ril,,,,,,,Barrington,Riley,Riley,,,,,,,,,,,,,,,,,,,,,,2013,2020,,
100bd3bf,100bd3bf-16d7-4e63-b078-2c744f3a9939,701447,,,hernan074jos,,,,,,,Hernandez,Jose,Jose,,,,2002,11,26,,,,,,,,2022,2023,,,,,,,,,,
100bd94f,100bd94f-f65a-41f9-9778-691ec5998473,,,,anders011rob,,,,,,,Anderson,Robert,Robert W.,,,,1916,,,,,,1937,1939,,,,,,,,,,,,,,
100c09dd,100c09dd-1b2d-4525-9d4c-9f3d4222b122,,,,terni-002jer,,,,,,,Terni,Jeremy,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,
100c2d6f,100c2d6f-6e32-4436-85b6-e8daea192cf2,,,,donova000ada,,,,,,,Donovan,Adam,Adam,,,,,,,,,,,,,,2015,2018,,,,,,,,,,
100c678c,100c678c-c8e7-41e7-afc4-1994ed07fb8d,,,,delacr005jua,,,,,,,De La Cruz,Juan,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,
100c8ec7,100c8ec7-94dc-49a5-b662-90ab7c64c83f,,,,kopas-000dan,,,,,,,Kopas,Daniel,Daniel,,,,,,,,,,,,,,2012,2012,,,,,,,,,,
100cad2b,100cad2b-f232-43c7-9577-c6c6423d9161,559899,,,homan-001ric,,,,,,,Homan,Richard,Richard E.,,,,1950,7,7,,,,1969,1969,,,,,,,,,,,,,,
100cea08,100cea08-214b-4b5a-b80b-45308533f242,,,,dimagg001bar,,,,,,,DiMaggio,Bart,Bartolo Anthony,,,,1927,12,25,2016,8,22,1950,1957,,,,,,,,,,,,,,
100cfa57,100cfa57-7577-4022-91e2-17aecb0cd7ce,,,,boisve000eth,,,,,,,Boisvert,Ethan,Ethan,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
100cfebe,100cfebe-6c1a-445e-8760-8d27e3b8fe7e,,,,shay--000jer,,,,,,,Shay,Jeremy,Jeremy,,,,1991,12,23,,,,,,,,2011,2014,,,,,,,,,,
100cffc3,100cffc3-0797-4265-b082-0f8c66494405,,,,liddie000eva,,,,,,,Liddie,Evan,Evan,,,,2001,3,22,,,,,,,,2020,2023,,,,,,,,,,
100d1904,100d1904-84c7-4c9f-8a8a-e44bbf3abc06,680442,,,mokma-000mik,,,,,,,Mokma,Mike,Michael Scott,,,,1998,5,6,,,,2021,2022,,,2017,2019,,,,,,,,,,
100d1aa2,100d1aa2-d509-4d00-9ca0-3a9a3f73d81c,407897,snyde001,snydeea01,snyder001ear,1481,,,,,,Snyder,Earl,Earl Clifford,,,,1976,5,6,,,,1998,2007,2002,2004,1995,1998,,,,,,,,,,
100d4495,100d4495-8ff0-4bbd-be2f-c9f5bc732ab5,,,,maynar000cla,,,,,,,Maynard,Clark,Clark,,,,,,,,,,,,,,,,,,,,,,,,,
100d487b,100d487b-fecb-4b1a-bae6-07d1e7ddec38,,,,richar002eva,,,,,,,Richardson,Evan,Evan,,,,1997,3,12,,,,,,,,2016,2019,,,,,,,,,,
100dd0d4,100dd0d4-de84-4fc4-a668-4901e2a3e130,,,,hunt--005jar,,,,,,,Hunt,Jarrett,Jarrett,,,,,,,,,,,,,,2019,2021,,,,,,,,,,
100dff92,100dff92-321c-4775-84dd-299244af879a,,,,brewst001jac,,,,,,,Brewster,Jack,Jack,,,,,,,,,,,,,,2015,2018,,,,,,,,,,
100e122d,100e122d-c1f1-441f-8604-2a6707e05970,,,,redaha000aid,,,,,,,Redahan,Aidan,Aidan,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
100e7318,100e7318-1bec-4928-94b7-c7dff9756eb5,,,,taylor094---,,,,,,,Taylor,,,,,,,,,,,,1901,1901,,,,,,,,,,,,,,
100e7f02,100e7f02-44da-4729-87d6-7a4598a790df,,,,holl--001lav,,,,,,,Holl,Laverne,Laverne G.,,,,1919,,,,,,1941,1941,,,,,,,,,,,,,,
100e8eda,100e8eda-a275-4fef-bbe1-fe66c2202588,501844,,,garcia002isa,,,,,,,Garcia,Isa,Isaias,,,,1984,8,20,,,,2006,2011,,,,,,,,,,,,,,
100e958d,100e958d-100d-4279-95b2-1af548b370a5,123074,taboj101,taborji01,tabor-002jam,1012808,,,,,,Tabor,Jim,James Reubin,,,Rawhide,1916,11,5,1953,8,22,1937,1952,1938,1947,1935,1936,,,,,,,,,,
100f10e8,100f10e8-b9ce-406b-a43d-05e5b4eb27d5,453229,,,dougla000bre,,,,,,,Douglas,Brett,Brett T.,,,,1984,8,14,,,,,,,,,,,,,,,,,,,
100f15cd,100f15cd-6af9-4cd2-883f-2401a71b22cd,,,,benner001joh,,,,,,,Benner,John,John,,,,,,,,,,1897,1898,,,,,,,,,,,,,,
100f2a63,100f2a63-a691-48b4-b8e2-ca217c6f4336,804523,,,stewar000cas,,,,,,,Steward,Casey,Casey,,,,,,,,,,,,,,2021,2023,,,,,,,,,,
100f4336,100f4336-963d-403a-8ce9-95db4dba5e4e,122434,smitm001,smithmi04,smith-002mic,1012182,,,,,,Smith,Mike,Michael Anthony,,,,1961,2,23,,,,1981,2000,1984,1989,,,,,,,,,,,,
100f64df,100f64df-d681-4ecd-8a91-10e6f94bdfa2,,,,barten001---,,,,,,,Bartenshaler,,,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
100f722c,100f722c-79e0-4824-873b-7ce17c03f01a,,,,manyo-000tyl,,,,,,,Manyo,Tyler,Tyler,,,,,,,,,,,,,,2023,2023,,,,,,,,,,
100f8542,100f8542-9c28-44de-bf2a-912b47678749,,,,laurel001edw,,,,,,,Laurel,Edwin,Edwin,,,,1919,,,,,,1937,1940,,,,,,,,,,,,,,
100f9b50,100f9b50-862f-4393-b2bc-a395d57e1e1b,437618,,,elsber001dav,,,,,,,Elsbernd,Dave,David D.,,,,1971,4,22,,,,1992,1994,,,,,,,,,,,,,,
100fca4b,100fca4b-e55d-421b-ab5d-ee190a46212e,,,,zech--000kyl,,,,,,,Zech,Kyle,Kyle,,,,,,,,,,,,,,2011,2014,,,,,,,,,,
100fdf96,100fdf96-383e-4101-b33b-930cefb6509b,,,,pokorn000tim,,,,,,,Pokornowski,Tim,Tim,,,,2000,6,13,,,,,,,,2019,2022,,,,,,,,,,
10101d76,10101d76-6793-4666-be5a-12bcf44d9fc4,448620,,,winn--002bre,,,,,,,Winn,Brendan,Brendan K.,,,,1982,4,13,,,,,,,,,,,,,,,,,,,
101023fb,101023fb-c121-4eb2-9022-1d5c6c100c9b,502411,,,flemin001are,,,,,,,Fleming,Aryo,Aryo,,,,1987,5,8,,,,2013,2013,,,,,,,,,,,,,,
101074e2,101074e2-e98e-44b1-a00e-6a5f15816696,567992,,,syers-001cla,,,,,,,Syers,Clarence,Clarence R.,,,,1957,,,,,,1976,1976,,,,,,,,,,,,,,
10108272,10108272-4e90-4d8a-84f6-00cf7ba13573,,,,wojcik001jos,,,,,,,Wojcik,Joseph,Joseph J.,,,,1920,,,,,,1939,1949,,,,,,,,,,,,,,
1010db48,1010db48-5f56-454d-85dc-1ad36829b9ae,,,,feldma000dou,,,,,,,Feldman,Doug,Doug,,,,,,,,,,,,,,,,,,,,,,,,,
1010fa83,1010fa83-dd96-4314-b7f6-5bbd4b2a7582,520910,,,lazu--001car,,,,,,,Lazu,Carlos,Carlos L.,,Rodriguez,,1986,2,4,,,,2007,2008,,,,,,,,,,,,,,
1010ff89,1010ff89-26aa-4702-ad3a-cb792e851685,120154,pacip001,pacilpa01,pacill001pat,1009935,,,,,,Pacillo,Pat,Patrick Michael,,,,1963,7,23,,,,1985,1990,1987,1988,1982,1984,,,,,,,,,,
10111f89,10111f89-a05f-46b0-833f-7eb6214fe2c8,573223,,,waddel001gre,,,,,,,Waddell,Greg,Greg S.,,,,1987,5,5,,,,2009,2009,,,,,,,,,,,,,,
10112005,10112005-4a5e-4220-b44e-85eebe639201,,,,grajed001hum,,,,,,,Grajeda,Humberto,Humberto,,,,,,,,,,1952,1953,,,,,,,,,,,,,,
1011491b,1011491b-8130-4b7d-b4bc-bc8c8d3971c5,,,,washin002ant,,,,,,,Washington,Tony,Anthony Turner,,,,1937,1,9,2009,6,15,1955,1964,,,,,,,,,,,,,,
10115173,10115173-6ae1-40ea-a976-33d8b2826f63,,,,yepez-002jos,,,,,,,Yepez,Jose,Jose Luis,,,,,,,,,,1987,1987,,,,,,,,,,,,,,
10115608,10115608-c309-454f-8ebc-bbf0e09751cc,,,,curren000tri,,,,,,,Current,Tristan,Tristan,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
10117f56,10117f56-3606-46a4-98c7-303b01c72e5c,592485,,,landaz001ste,,,,,,,Landazuri,Stephen,Stephen Michael,,,,1992,1,6,,,,2010,2017,,,,,,,,,,,,,,
1011fb11,1011fb11-2ad9-434c-994f-d059404c4cee,,,,hodges001owe,,,,,,,Hodges,Owen,Owen,,,,,,,,,,1954,1954,,,,,,,,,,,,,,
10120f71,10120f71-90b5-4175-bcd6-f969499cc4cc,,,,stone-002nat,,,,,,,Stone,Nate,Nate,,,,2000,6,7,,,,,,,,2021,2022,,,,,,,,,,
101239eb,101239eb-d8b8-4b2f-9f54-359fecbe4d96,,,,masell000tj-,,,,,,,Masella,TJ,TJ,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
1012450b,1012450b-27f5-4de3-b118-fc553f0e6369,,,,donova055---,,,,,,,Donovan,,,,,,,,,,,,1906,1906,,,,,,,,,,,,,,
10126a0b,10126a0b-3568-4f6d-b4f5-96c3c54c996d,,,,gross-001orv,,,,,,,Gross,Orville,Orville Max,,,,,,,,,,1953,1953,,,,,,,,,,,,,,
1012907c,1012907c-dfe1-40b1-9f2f-766982917c97,,,,lashle000bra,,,,,,,Lashley,Brandon,Brandon,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
101314d9,101314d9-45f4-4d47-a467-477c5da1a1c4,,,,rivera002est,,,,,,,Rivera,Esteban,Esteban,,,,,,,,,,,,,,2017,2020,,,,,,,,,,
101317d2,101317d2-733c-4428-ba3c-8997a11c619d,,,,horsfi001jam,,,,,,,Horsfield,James,James M.,,,,,,,,,,,,,,,,1889,1889,,,,,,,,
1013358d,1013358d-8c40-4571-8e3f-d3faae2bde86,,,,,,,,,,,Phipps,Jacey,Jacey,,,,,,,,,,,,,,,,,,,,,,,,,
