key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
e0049e12,e0049e12-bf26-42fb-a1eb-a040172db759,671015,,,hernan021lui,,,,,,,Hernandez,Luis,Luis Fernando,,Flores,,1996,5,5,,,,2016,2016,,,,,,,,,,,,,,
e0050df3,e0050df3-6e88-456f-834e-aa9349d7901d,,,,steven000tj-,,,,,,,Stevens,TJ,TJ,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
e0053de1,e0053de1-e7b1-4550-9f56-b4aff311a589,661527,marts003,martise01,martin000set,21045,,,,,,Martinez,Seth,Seth Antonio,,,,1994,8,29,,,,2016,2022,2021,2022,2014,2016,,,,,,,,,,
e005415e,e005415e-ce90-40e2-9158-5cd5dacf1907,,,,nevers001---,,,,,,,Nevers,,,,,,,,,,,,1925,1925,,,,,,,,,,,,,,
e005c8e6,e005c8e6-738f-4113-a62e-194f5a1a6232,,,,sherid001joh,,,,,,,Sheridan,John,John C.,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
e005e48d,e005e48d-c45a-457c-aa0c-b6c8d6b99341,,,,,,,,,,,Cabrera,Elliana,Elliana,,,,,,,,,,,,,,,,,,,,,,,,,
e0063ccb,e0063ccb-da02-42d2-9858-a531f5ab8ce3,,,,jorgen000dam,,,,,,,Jorgensen,Damon,Damon,,,,,,,,,,,,,,2019,2021,,,,,,,,,,
e006474b,e006474b-4c38-48cf-bea7-4dd124362b5a,,,,willia004bla,,,,,,,Williams,Blake,Blake,,,,,,,,,,,,,,2019,2022,,,,,,,,,,
e006479f,e006479f-ab0b-465c-b137-e30dd460b907,518575,,,cotill001rey,,,,,,,Cotilla,Rey,Reynaldo,,,,1988,12,14,,,,2012,2013,,,2010,2011,,,,,,,,,,
e006710e,e006710e-1d9c-47b4-8ad8-6f0ed5815344,,,,limeau000ron,,,,,,,Limeaux,Ronald,Ronald Augustus,,,,,,,,,,1948,1948,,,,,,,,,,,,,,
e00675ff,e00675ff-e169-4fa9-93e0-7780032c4759,,,,jacobs001joe,,,,,,,Jacobs,Joe,Joe L.,,,,1935,,,,,,1953,1957,,,,,,,,,,,,,,
e006b9f0,e006b9f0-c7c5-47df-a737-42308f161598,,,,evans-002tan,,,,,,,Evans,Tanner,Tanner,,,,,,,,,,,,,,2022,2023,,,,,,,,,,
e006c302,e006c302-b246-4a01-8de8-8413ca53d09e,,,,laney-001jos,,,,,,,Laney,Joseph,Joseph D.,,,,1924,,,,,,1946,1950,,,,,,,,,,,,,,
e006e196,e006e196-770c-4497-8f9e-b8cb256afaf1,533559,,,thomas001bre,,,,,,,Thomas,Brendon,Brendon,,,,1979,2,28,,,,2002,2002,,,,,,,,,,,,,,
e006f1eb,e006f1eb-176b-4f8d-b64b-14a426e9274c,,,,wildin000and,,,,,,,Wilding,Andrew,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,
e0070c6e,e0070c6e-dc8b-4c51-bda3-1139f3932377,543850,,,thomas002kev,,,,,,,Thomas,Kevin,Kevin Lee,,,,1986,7,8,,,,2008,2015,,,,,,,,,,,,,,
e00718a0,e00718a0-74a2-4b93-afcc-16c1373e172d,,,,dehave001sam,,,,,,,DeHaven,Sam,Samuel Freeman,,,,1885,8,18,1974,7,8,1908,1914,,,,,,,,,,,,,,
e0072fa3,e0072fa3-4123-412a-9137-edafd5583b85,425546,bumpn001,bumpna01,bump--001nat,1755,,,,,,Bump,Nate,Nathan Louis,,,,1976,7,24,,,,1998,2011,2003,2005,1995,1998,,,,,,,,,,
e007322f,e007322f-5e1b-48e3-a21b-d38d7b48a73f,,,,payne-003har,,,,,,,Payne,Douglas,Harry Douglas,,,,1930,,,,,,1948,1951,,,,,,,,,,,,,,
e007498a,e007498a-c2c5-4cfa-abb7-a3c278694385,,,,parque001ton,,,,,,,Parquella,Tony,Tony,,,,,,,,,,1929,1929,,,,,,,,,,,,,,
e007652b,e007652b-4b27-4cf7-8da7-60ee42c29de6,469391,,,bello-001jil,,,,,,,Bello,Gilberto,Jilberto,,Montas,,1977,2,26,,,,1996,2000,,,,,,,,,,,,,,
e0076555,e0076555-2886-4baf-97a6-69c99e37681d,,,,clark-000mal,,,,,,,Clark,Malik,Malik,,,,,,,,,,,,,,2011,2011,,,,,,,,,,
e007ab7d,e007ab7d-c9ea-4ac0-96db-28c338c75ec1,807885,,,fitzge001ril,,,,,,,Fitzgerald,Riley,Riley,,,,2003,9,17,,,,,,,,,,,,,,,,,,,
e007adcc,e007adcc-356e-4fda-99f9-bc8d124caf11,,,,miller021jam,,,,,,,Miller,James,James Robert,,,,,,,,,,1953,1953,,,,,,,,,,,,,,
e007bf98,e007bf98-f067-43f4-96f7-92b3e56a9605,,,,repett000dom,,,,,,,Repetti,Dominic,Dominic,,,,,,,,,,,,,,,,,,,,,,,,,
e007c179,e007c179-ba5a-468a-920d-b88c1bcecc25,,,,cherry001---,,,,,,,Cherry,Paul,J. Paul,,,,,,,,,,1914,1915,,,,,,,,,,,,,,
e007da77,e007da77-916d-4a90-9cd9-14f78bc532e8,,,,rother002---,,,,,,,Rothermel,,,,,,,,,,,,1901,1901,,,,,,,,,,,,,,
e00804b4,e00804b4-43ae-4e97-9771-183896147b46,,,,choi--002kyu,,,,,,,Choi,Kyung Chul,Kyung Chul,,,,1980,8,15,,,,2004,2017,,,,,,,,,,,,,,
e0085d10,e0085d10-64b9-46f8-b36b-c5028ff935f2,,,,musgra001tho,,,,,,,Musgrave,Thomas,Thomas,,,,1917,,,,,,1939,1946,,,,,,,,,,,,,,
e0087d25,e0087d25-1341-4079-8b7a-1e3cb486369f,,,,graves000der,,,,,,,Graves,Derek,Derek,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
e0092f39,e0092f39-ab6c-41bb-a334-2e4c074c9281,650433,,,mena--000alf,,33735138,,,,,Mena,Alfredo,Alfredo De Jesus,,,,1993,12,6,,,,2014,2020,,,,,,,,,,,,,,
e00974ea,e00974ea-ae90-4b24-b1ac-5965a623a4d6,,,,richar061---,,,,,,,Richardson,,,,,,,,,,,,1906,1906,,,,,,,,,,,,,,
e0099e67,e0099e67-2037-49f6-9902-edd0fbe1f53b,471579,,,carrer001mar,,,,,,,Carreras,Marino,Marino Antonio,,,,1980,1,25,,,,1998,1999,,,,,,,,,,,,,,
e00a0ef1,e00a0ef1-125f-4807-ac2b-daef0b0b2126,,,,szerle000joe,,,,,,,Szerletich,Joey,Joey,,,,,,,,,,,,,,2014,2017,,,,,,,,,,
e00a2b10,e00a2b10-2c9c-4210-be01-55d32998fb9d,,,,cerven000cj-,,,,,,,Cervenka,C. J.,C. J.,,,,,,,,,,,,,,2014,2016,,,,,,,,,,
e00a412a,e00a412a-9599-4f6b-a7ce-4601bf16bbf2,,,,govant000ram,,,,,,,Govantes,Ramón,Ramón,,Delgado,Chicho,1880,,,,,,1901,1910,,,,,,,,,,,,,,
e00a692a,e00a692a-3976-4427-a205-1af1e0d9132d,,,,hetric001joh,,,,,,,Hetrick,John,John P.,,,,1947,,,,,,1967,1972,,,,,,,,,,,,,,
e00adcde,e00adcde-797d-428e-8bb2-7da6b42d30b2,111837,byrdj101,byrdje01,byrd--001jef,1001794,,,,,,Byrd,Jeff,Jeffrey Alan,,,,1956,11,11,,,,1974,1979,1977,1977,,,,,,,,,,,,
e00afa7d,e00afa7d-c48f-4fba-89fc-872f648b9659,,,,sparge001wil,,,,,,,Sparger,Bill,William Henry,,,,1874,9,30,1932,8,12,1898,1904,,,,,,,,,,,,,,
e00b2a5e,e00b2a5e-8891-401b-9d01-d83f140cdf2c,,,,scott-006rya,,,,,,,Scott,Ryan,Ryan,,,,,,,,,,,,,,2012,2012,,,,,,,,,,
e00c60c7,e00c60c7-ccbc-4de8-bba4-19a3402854c5,,,,smith-003don,,,,,,,Smith,Don,Don William,,,,1936,,,,,,1957,1957,,,,,,,,,,,,,,
e00c7109,e00c7109-2351-46fc-a2df-13c74a511a8b,,,,magana000bri,,,,,,,Magana,Brian,Brian,,,,,,,,,,,,,,2015,2017,,,,,,,,,,
e00d0685,e00d0685-f14e-43e2-800e-fa87b93f31ee,,,,stjohn000lyn,,,,,,,St. John,Lynn,Lynn W.,,,,,,,,,,,,,,,,,,,,,,,,,
e00d136a,e00d136a-b301-4d37-a43f-685131fbd556,,,,tilley000dan,,,,,,,Tilley,Daniel,Daniel,,,,,,,,,,,,,,2013,2015,,,,,,,,,,
e00d4c64,e00d4c64-8045-4699-b4a1-c69c8ab0e948,,,,nehf--001---,,,,,,,Nehf,,,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
e00d5c31,e00d5c31-f1a5-469d-8a02-7f778bbb4855,,,,reynol001rya,,,,,,,Reynolds,Ryan,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,
e00d6e65,e00d6e65-e170-42fd-b241-3d427ca8d4b8,439394,,,britta001chr,,,,,,,Brittain,Grant,Christopher Grant,,,,1967,12,10,,,,1990,1992,,,,,,,,,,,,,,
e00d87df,e00d87df-ac7d-4fcf-8fa6-c34a1b144082,,,,yu----002seo,,,,,,,Yu,Seong-ryong,Seong-ryong,,,,1986,1,29,,,,,,,,,,,,,,,,,,,
e00dfc1b,e00dfc1b-dfc0-47bc-ad88-86d2c923bd5e,563301,,,montag000mik,,,,,,,Montagnino,Mike,Mike,,,,,,,,,,,,,,,,,,,,,,,,,
e00e3a9c,e00e3a9c-25c0-4cac-a0a9-793792e47658,,,,stupur001dan,,,,,,,Stupur,Daniel,Daniel,,,,1929,,,,,,1947,1954,,,,,,,,,,,,,,
e00e69d0,e00e69d0-e235-41a0-80e5-8c286b5e7212,,,,owens-004jac,,,,,,,Owens,Jack,Jack,,,,1996,10,22,,,,,,,,2017,2020,,,,,,,,,,
e00e7126,e00e7126-cd21-4f8e-b1c2-a523cb005b98,,,,borlan002---,,,,,,,Borland,,,,,,,,,,,,1903,1903,,,,,,,,,,,,,,
e00e76ae,e00e76ae-7c9f-4c23-bd29-40632496e9e3,,,,robins014wil,,,,,,,Robinson,William,William,,,,,,,,,,,,,,,,,,,,,,,,,
e00e9424,e00e9424-7d70-48ee-8dfa-49eb5197cf8d,,,,ward--002jar,,,,,,,Ward,Jaron,Jaron,,,,2002,12,19,,,,,,,,,,,,,,,,,,,
e00f672e,e00f672e-466d-4948-8b48-7b942a9e16b3,518835,,,ijames001ste,,,,,,,Ijames,Stewart,Stewart Thomas,,,,1988,8,21,,,,2013,2020,,,2008,2012,,,,,,,,,,
e00f7451,e00f7451-f792-4379-8eba-0e550aa05a5e,531838,,,mullen001tre,,,,,,,Mullen,Trey,Trey,,,,1977,12,13,,,,2001,2002,,,,,,,,,,,,,,
e00f7488,e00f7488-8a78-4aba-baf4-4ed6c7411455,,,,rushin000vin,,,,,,,Rushing,Vinny,Vinny,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
e00f8efa,e00f8efa-a68d-4636-bc53-a83cdd8e9906,,,,scott-006geo,,,,,,,Scott,George,George Richard,,,,1936,8,23,,,,1956,1960,,,,,,,,,,,,,,
e00fca72,e00fca72-051b-4115-92b0-099d2fb5e4d7,,,,travie000rau,,,,,,,Travieso,Raul,Raul,,Alvarez,,,,,,,,,,,,,,,,,,,,,,,
e0102318,e0102318-70d0-4902-b67e-81f72cb60822,437832,,,meredi001rya,,,,,,,Meredith,Ryan,Ryan,,,,1972,2,9,,,,1993,1993,,,,,,,,,,,,,,
e0106c01,e0106c01-3188-4907-871d-c3197dc48d55,121973,seere101,seeryem01,seery-001emm,1011721,,,,,,Seery,Emmett,John Emmett,,,,1861,2,13,1930,8,7,1884,1895,1884,1892,,,,,,,,,,,,
e0107555,e0107555-5c17-4516-9858-413ea97d467c,,,,beers-002cla,,,,,,,Beers,Clarence,Clarence,,,,,,,,,,,,,,,,,,,,,,,,,
e0109ce6,e0109ce6-ae98-4b24-9d95-70886f06c19b,,,,brown-001cj-,,,,,,,Brown,CJ,CJ,,,,,,,,,,,,,,2017,2017,,,,,,,,,,
e010b16f,e010b16f-c538-4b21-9470-80530f8355e9,,,,martin001roy,,,,,,,Martins,Roy,Roy B.,,,,,,,,,,1936,1939,,,,,,,,,,,,,,
e010b4b8,e010b4b8-a853-41af-b411-149a07c13e26,,,,norton001geo,,,,,,,Norton,George,George,,,,,,,,,,1913,1915,,,,,,,,,,,,,,
e010b84b,e010b84b-3db7-4dd9-8eab-5895a21ab953,,,,gleiss000con,,,,,,,Gleissner,Conner,Conner,,,,,,,,,,,,,,2022,2023,,,,,,,,,,
e010c88c,e010c88c-68eb-4eec-b146-8e2192c2f208,,,,mckay-014---,,,,,,,McKay,,,,,,,,,,,,1932,1932,,,,,,,,,,,,,,
e010ee60,e010ee60-f6c7-4a3a-8f02-19ecf5d9b308,,,,young-064---,,,,,,,Young,,,,,,,,,,,,1898,1898,,,,,,,,,,,,,,
e011136f,e011136f-f93c-4eeb-a392-f0e7619e2065,,,,valent001jus,,,,,,,Valente,Justin,Justin,,,,,,,,,,,,,,,,,,,,,,,,,
e01139b9,e01139b9-ecfc-4331-bf0f-26c0bf7fc3fc,,,,favett000joe,,,,,,,Favetta,Joey,Joey,,,,,,,,,,,,,,2016,2019,,,,,,,,,,
e01188c9,e01188c9-0f8f-4ac2-bf70-16ab8c0a3652,,,,murray002dal,,,,,,,Murray,Dalton,Dalton,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
e01201bb,e01201bb-d9b6-4835-9bb3-1f92aba4e946,,,,,,,,,,,Bowling,Nancy,Nancy,,,,,,,,,,,,,,,,,,,,,,,,,
e0129702,e0129702-2f6c-40db-8633-cfe7395e4d39,441483,,,webb--001kev,,,,,,,Webb,Kevin,Kevin Scott,,,,1969,12,27,,,,1992,1998,,,,,,,,,,,,,,
e012a5a6,e012a5a6-462e-4845-b982-f399688d877a,,,,cordel000leo,,,,,,,Cordell,Leon,Leon Camp,,,,,,,,,,1952,1952,,,,,,,,,,,,,,
e012a62c,e012a62c-538b-4cc5-a501-6b5809cf5bb3,466538,,,snow--001tim,,,,,,,Snow,Timothy,Timothy D.,,,,1969,4,11,,,,1988,1988,,,,,,,,,,,,,,
e013541b,e013541b-e8a4-434a-b0fe-d70738c2fed8,,,,myers-000dyl,,,,,,,Myers,Dylan,Dylan,,,,,,,,,,,,,,2018,2022,,,,,,,,,,
e01361bf,e01361bf-1fab-4a5b-bcb9-c00da2fe03cb,455042,,,genere001dan,,,,,,,Generelli,Dan,Daniel Anthony,,,,1980,8,25,,,,2000,2003,,,,,,,,,,,,,,
e013aa0a,e013aa0a-5e18-4a16-84d4-eff52221ada4,,,,kim---001yun,,,,,,,Kim,Yun-hwan,Yun-hwan,,,,1957,8,1,,,,1987,1991,,,,,,,,,,,,,,
e013b79a,e013b79a-8a17-4be2-b11c-5cd709055214,,,,white-006jam,,,,,,,White,James,James Emerson,,,,1928,,,,,,1948,1950,,,,,,,,,,,,,,
e013e350,e013e350-dc0d-4cc0-b770-c64cb0d10480,,,,kueble000cha,,,,,,,Kuebler,Chad,Chad,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
e013e3e2,e013e3e2-71d2-4acd-b312-d8482b6002ee,,,,heusse000ern,,,,,,,Heusser,Ernie,Ernest Richard,,,,1879,9,19,,,,1902,1906,,,,,,,,,,,,,,
e0144229,e0144229-9a22-4835-aa35-35352d0c6e0a,701771,,,amick-000bil,,,,,,,Amick,Billy,William Lyndon,,,,2002,11,4,,,,,,,,2022,2022,,,,,,,,,,
e01467ab,e01467ab-e245-4401-9f16-cd90572a7e7d,690405,,,clark-004mic,,,,,,,Clark,Michael,Michael,,,,1997,8,11,,,,,,,,2016,2019,,,,,,,,,,
e0146802,e0146802-231f-46b4-92ae-43b03d1691d2,,,,,,,,,,,Casiano,Madison,Madison,,,,,,,,,,,,,,,,,,,,,,,,,
e014a8f9,e014a8f9-7d3a-4be1-9fa4-7ac209e979ab,,,,guilli000cas,,,,,,,Guilliams,Casey,Casey,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
e014b76e,e014b76e-7437-476f-bfef-c6066301ea79,,,,waller001---,,,,,,,Waller,,,,,,,,,,,,1900,1900,,,,,,,,,,,,,,
e014ba64,e014ba64-fb3a-4d0c-8a5b-9ce37fcad953,,,,janisz000jos,,,,,,,Janiszewski,Joseph,Joseph B.,,,,,,,,,,,,,,,,,,,,,,,,,
e014d022,e014d022-c652-459e-a327-38efcc71fd2a,,,,,,,,,,,Clark,Christina,Christina,,,,,,,,,,,,,,,,,,,,,,,,,
e014dd14,e014dd14-87d7-4247-b45e-872295ce802c,,,,norman003rob,,,,,,,Norman,Rob,Rob,,,,,,,,,,,,,,,,,,,,,,,,,
e0150fa8,e0150fa8-57f3-4cf8-a0a4-08c4f59ec47f,,,,neichi000hir,,,,,,,Neichi,Hirotaka,Hirotaka,,,,1982,10,21,,,,,,,,,,,,,,,,,,,
e015112f,e015112f-eda9-49f7-aec6-705b56ce3ce6,,,,reynos000par,,,,,,,Reynoso,Parker,Parker,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
e01518e7,e01518e7-2893-4ca3-9cd0-17e345211203,,,,overto001mat,,,,,,,Overton,Matt,Matthew,,,,1999,9,1,,,,,,,,2018,2022,,,,,,,,,,
e0154960,e0154960-8b2a-4083-accc-1910e65c5e09,469000,,,moreno001dar,,,,,,,Moreno,Darwin,Darwin J.,,,,1982,12,31,,,,2000,2000,,,,,,,,,,,,,,
e0155f74,e0155f74-37fa-476f-bb85-a1be44eb877b,454251,,,redmon001and,,,,,,,Redmond,Andre,Andre Ramon,,,,1967,8,5,,,,1987,1991,,,,,,,,,,,,,,
e01571c0,e01571c0-5568-492c-83bc-188ab5c97f12,,,,hubbs-000mj-,,,,,,,Hubbs,MJ,MJ,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
e015a824,e015a824-def4-4378-bc0f-478d0578e80c,,,,woodso001bur,,,,,,,Woodson,Burquest,Burquest A.,,,Burke,1901,10,18,,,,1926,1932,,,,,,,,,,,,,,
e015c78b,e015c78b-52aa-43bd-99fa-946ad1fcab68,,,,donald003geo,,,,,,,Donald,George,George,,,,1885,2,13,1931,8,12,1909,1910,,,,,1910,1910,,,,,,,,
e015f76b,e015f76b-8644-4252-bd33-092c39fb8cb0,676863,,,crites000car,,,,,,,Crites,Carson,Carson,,,,1995,1,18,,,,2017,2018,,,2015,2017,,,,,,,,,,
e0160533,e0160533-3ea9-4c85-ad61-70290dea9a7d,,,,miller010ken,,,,,,,Miller,Ken,Ken,,,,,,,,,,1938,1938,,,,,,,,,,,,,,
e0168fed,e0168fed-b4f9-403f-850b-477fae5380f9,,,,kolb--000kod,,,,,,,Kolb,Kody,Kody,,,,,,,,,,,,,,2017,2021,,,,,,,,,,
e0173689,e0173689-009d-464b-83d0-9435dcc7f06f,,,,hernan001yos,,,,,,,Hernández,Yosley,Yosley,,Ramos,,1982,,,,,,1999,2008,,,,,,,,,,,,,,
e0175012,e0175012-21f1-41de-9d57-a610360aee97,,,,stofel000luk,,,,,,,Stofel,Luke,Luke,,,,2001,11,25,,,,,,,,2021,2022,,,,,,,,,,
e01770e7,e01770e7-df3c-4fda-868f-632e56628ae7,,,,ruge--001---,,,,,,,Ruge,,,,,,,,,,,,1929,1929,,,,,,,,,,,,,,
e0179a0f,e0179a0f-b903-4495-bddb-78f0d350272f,,,,orr---001ril,,,,,,,Orr,Riley,Riley,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
e017e2cc,e017e2cc-ba4b-4b5e-93c0-2af0c1fab423,,,,liedtk001cly,,,,,,,Liedtke,Clyde,Clyde Elliot,,,,1928,4,27,2002,5,17,1949,1951,,,,,,,,,,,,,,
