key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
700d124a,700d124a-1fbd-44e6-962c-22535ba169ac,,,,shirle001wil,,,,,,,Shirley,William,William,,,,1921,,,,,,1942,1942,,,,,,,,,,,,,,
700d179b,700d179b-ae91-4f44-8484-a95fdc4fd847,,,,herrer000aj-,,,,,,,Herrera,A. J.,A. J.,,,,,,,,,,,,,,2021,2021,,,,,,,,,,
700d17ef,700d17ef-d87f-4987-b039-06cc1bde790b,,,,rosene000sam,,,,,,,Rosener,Sam,Sam,,,,,,,,,,,,,,2005,2006,,,,,,,,,,
700d2c32,700d2c32-616a-4e22-a07d-0ced1811f7d8,,,,,,,,,,,Parenti,Ashley,Ashley,,,,,,,,,,,,,,,,,,,,,,,,,
700e0bf4,700e0bf4-cb00-454b-8627-626eb7de96fd,,,,grogan001jam,,,,,,,Grogan,James,James,,,,,,,,,,1889,1889,,,,,,,,,,,,,,
700e383e,700e383e-1cb9-4ce2-9080-19d24248bcbb,,,,delgad002ern,,,,,,,Delgado,Ernesto,Ernesto,,Pérez,,,,,,,,1996,2001,,,,,,,,,,,,,,
700e46ad,700e46ad-bc1d-4d04-9470-7840eef51ea9,,,,andrew001chr,,,,,,,Andrews,Chris,Chris J.,,,,1933,2,20,,,,1952,1956,,,,,,,,,,,,,,
700e4bb4,700e4bb4-f45e-4560-912b-ff95f482f839,,,,burnha004---,,,,,,,Burnham,,,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
700e6571,700e6571-b52a-4681-85fc-e73a68155a84,111100,blewb101,blewebo01,blewet001rob,1001072,,,,,,Blewett,Bob,Robert Lawrence,,,,1877,6,28,1958,3,17,1902,1904,1902,1902,1898,1902,,,,,,,,,,
700e8e16,700e8e16-733e-4faf-9ffb-b2154d6a3dfc,,,,bennet054---,,,,,,,Bennett,Walter,Walter W.,,,,,,,,,,1906,1910,,,,,,,,,,,,,,
700ea433,700ea433-68d7-4d6f-b3ec-bc9b983b9db5,,,,below-000ed-,,,,,,,Below,Ed,Ed A.,,,,,,,,,,,,,,,,,,,,,,,,,
700ec36f,700ec36f-7a0b-4977-967a-8e7dbd05b96a,,,,nye---001oli,,,,,,,Nye,Olin,Olin,,,,,,,,,,1931,1931,,,,,,,,,,,,,,
700ee145,700ee145-729c-423e-9a04-dba61f43b31d,,,,tapia-000lis,,,,,,,Tapia,Lisdey,Lisdey,,Manreza,,1987,,,,,,2008,2011,,,,,,,,,,,,,,
700f813b,700f813b-eca4-4d45-9c52-40d13bbed289,,,,albert002bri,,,,,,,Albert,Brian,Brian,,,,,,,,,,,,,,2014,2016,,,,,,,,,,
700f9d16,700f9d16-fcb9-4c11-b255-ad47aa6c6f38,,,,galleg000isa,,,,,,,Gallego,Isaac,Isaac,,,,,,,,,,,,,,2018,2022,,,,,,,,,,
700fab13,700fab13-11fc-4c71-9958-88963b50cd1a,,,,conner000gar,,,,,,,Conner,Garrett,Garrett,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
7010032c,7010032c-22ea-4617-9e38-e3457c405139,557725,,,diaz--003ale,,,,,,,Diaz,Alek,Alejandro Arcel,,,,1962,1,11,,,,1984,1984,,,,,,,,,,,,,,
701013ad,701013ad-602d-4a95-83f1-a1b3508f9ff7,447019,,,mccart001ste,,,,,,,McCarthy,Steve,Stephen Michael,,,,1966,2,18,,,,1987,1991,,,,,,,,,,,,,,
70104368,70104368-ec1a-4cd0-8b03-78d816118abc,,,,duncan001fra,,,,,,,Duncan,Frank,Frank M.,,,,1920,5,8,2008,5,20,1941,1942,,,,,,,,,,,,,,
70104e74,70104e74-696a-40e8-bf5c-914473e75b66,,,,mitri-000dan,,,,,,,Mitri,Daniel,Daniel,,,,,,,,,,,,,,2017,2017,,,,,,,,,,
70107ba6,70107ba6-79ad-4006-b72b-a33b0999a637,,,,murphy002fra,,,,,,,Murphy,Frank,Frank E.,,,,1884,7,,,,,1904,1908,,,,,,,,,,,,,,
70109154,70109154-2428-4771-b384-491aa892df26,,,,kerr--000sam,,,,,,,Kerr,Sam,Sam,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
7010b444,7010b444-eb80-48b0-94f4-0b035b7fe07b,436689,,,bowles001all,,,,,,,Bowles,Matt,Allen Matthew,,,,1973,2,21,,,,1995,1995,,,,,,,,,,,,,,
7010d6d3,7010d6d3-945f-417b-9c02-8c41b04ec166,,,,wright000kel,,,,,,,Wright,Kelly,Kelly,,,,,,,,,,,,,,2010,2013,,,,,,,,,,
7010e3fe,7010e3fe-bf23-492a-8696-1509d2ab6a62,,,,kizzar000jon,,,,,,,Kizzar,Jonathan,Jonathan,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
70113e43,70113e43-265c-4585-8aa9-343383ad8a5b,804113,,,hunter000jak,,,,,,,Hunter,Jake,Jake Henry,,,,2003,5,6,,,,,,,,2022,2022,,,,,,,,,,
70114a22,70114a22-139d-4676-bbb9-ce077965aba8,,,,mcdono000luc,,,,,,,McDonough,Lukas,Lukas,,,,,,,,,,2016,2017,,,,,,,,,,,,,,
7011554e,7011554e-4a3a-4a51-a31b-81cb2f98e7ac,,,,franey001tho,,,,,,,Franey,Thomas,Thomas J.,,,,1918,,,,,,1936,1938,,,,,,,,,,,,,,
70116ec3,70116ec3-aa02-4724-bf29-9eb3ff49b3b0,460232,,,frias-002jua,,,,,,,Frias,Juan,Juan C.,,,,1979,8,7,,,,2000,2005,,,,,,,,,,,,,,
70119091,70119091-0257-4c8e-ab39-cde9bfc852ee,,,,hayes-000aar,,,,,,,Hayes,Aaron,Aaron,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
7011995e,7011995e-223b-4793-95ec-8aac654a6531,,,,smith-001all,,,,,,,Smith,Allen,Allen,,,,,,,,,,,,,,2014,2015,,,,,,,,,,
7011f084,7011f084-8ae2-47c6-bcdf-9065b5ec673a,542563,,,revero001ren,,,,,,,Reverol,Renzo,Renzo,,,,1991,1,24,,,,2008,2009,,,,,,,,,,,,,,
7011f204,7011f204-8918-4a31-832f-8ee4d7a6c4f0,,,,garcsa001gus,,,,,,170756050,Garcsar,Gus,Gustave J.,Sr.,,,1909,1,11,1993,7,22,1935,1944,,,,,,,,,,,,,,
7012189c,7012189c-9f3a-4b0b-be00-2c79031f749d,,,,garcia007edu,,,,,,,García,Eduardo,Eduardo,,Torres,,,,,,,,2017,2021,,,,,,,,,,,,,,
7012410c,7012410c-b178-42fb-ae5e-53500b552704,,,,sinisc000ale,,,,,,,Siniscalchi,Alessandro,Alessandro,,,,1995,,,,,,2021,2021,,,,,,,,,,,,,,
70124b69,70124b69-84a5-4c9f-bae7-2dff9b12e1ff,,,,philli001dav,,,,,,,Phillips,David,David,,,,,,,,,,1994,1994,,,,,,,,,,,,,,
70125ebd,70125ebd-a03b-4df2-b8d2-efedc8b236dc,121719,savaj001,savagja01,savage002joh,1011468,,,,,,Savage,Jack,John Joseph,,,,1964,4,22,,,,1985,1991,1987,1990,1983,1985,,,,,,,,,,
7012818a,7012818a-3d36-4d1d-a164-cb3ad86a505e,,,,alexan006joh,,,,,,,Alexander,John,John,,,,,,,,,,,,,,2012,2014,,,,,,,,,,
70128b36,70128b36-8d36-4257-9b98-691093f5d141,,,,cook--001tho,,,,,,,Cook,Tom,Thomas Dennis,,,,1947,6,21,,,,1968,1972,,,,,,,,,,,,,,
701297ea,701297ea-ac8f-4824-b2fa-056af4bf5293,,,,drawba000ros,,,,,,,Drawbaugh,Ross,Ross,,,,,,,,,,,,,,2014,2017,,,,,,,,,,
7012b778,7012b778-0689-474d-9539-b8c61b7da00a,,,,gorsuc001d--,,,,,,,Gorsuch,D. T.,D. T.,,,,,,,,,,1886,1886,,,,,,,,,,,,,,
7012c638,7012c638-be0b-4197-bb94-38059ea8926b,,,,magnes000and,,,,,,,Magness,Andrew,Andrew,,,,,,,,,,,,,,2018,2021,,,,,,,,,,
7012df42,7012df42-9efe-4fce-880b-21e853efc51f,,,,mccart003jac,,,,,,,McCarthy,Jack,Jack,,,,,,,,,,1889,1889,,,,,,,,,,,,,,
7012f4da,7012f4da-411b-4fc4-b253-224dee017400,,,,smith-001pey,,,,,,,Smith,Peyton,Peyton,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
70130b46,70130b46-a43e-47a5-9a9d-d17c835647a2,,,,dunbar006---,,,,,,,Dunbar,William,William,,,,,,,,,,1907,1907,,,,,,,,,,,,,,
70134302,70134302-9702-4765-866f-4ddde023da58,,,,byers-001geo,,,,,,,Byers,George,George,,,,,,,,,,1945,1949,,,,,,,,,,,,,,
70135387,70135387-b2c5-4838-ac1a-32b0f72a40aa,650892,,,cabrer000ele,,,,,,,Cabrera,Eleardo,Eleardo Jose,,Alvarez,,1995,11,8,,,,2014,2021,,,,,,,,,,,,,,
70136f77,70136f77-0663-4b20-9b29-7de06f3d5eb3,,,,swann-001zeb,,,,,,,Swann,Zeb,Zeb V.,,,,,,,,,,1938,1938,,,,,,,,,,,,,,
7013d664,7013d664-2f83-4068-b516-9012c845d310,,,,murphy007edw,,,,,,,Murphy,Joseph,Edward Joseph,,,,1921,,,,,,1946,1950,,,,,,,,,,,,,,
7013eb92,7013eb92-5a03-453f-8aa5-56a7eb4ad0df,696088,,,floren000dia,,,,,,,Florentino,Dianyer,Dianyer,,Laurencio,,2000,1,7,,,,2021,2022,,,,,,,,,,,,,,
70142afc,70142afc-d40e-4b47-b650-7a9a88546846,,,,cottey001geo,,,,,,,Cottey,Cy,George,,,,1905,,,,,,1928,1930,,,,,,,,,,,,,,
7014390b,7014390b-c52e-40bc-b8c8-9cbde4020087,692559,,,sanche005and,,,,,,,Sanchez,Andres,Andres Alejandro,,Medina,,2002,8,10,,,,2022,2022,,,,,,,,,,,,,,
70144d53,70144d53-f656-4cca-ae8b-9288f361e978,687308,,,harvey004rya,,,,,,,Harvey,Ryan,Ryan Michael,,,,2001,2,8,,,,,,,,2020,2022,,,,,,,,,,
7014548b,7014548b-7088-41b3-859d-52dbab4b9bdc,,,,,,,,,,,Young,Leah,Leah,,,,,,,,,,,,,,,,,,,,,,,,,
7014aa6b,7014aa6b-8988-4945-aba7-adbc72eb98f9,,,,smith-003eug,,,,,,,Smith,Eugene,Eugene,,,,,,,,,,1935,1935,,,,,,,,,,,,,,
7014c7ad,7014c7ad-7c8e-4f77-9464-4626263ff2ae,,,,elkins001wil,,,,,,,Elkins,William,William W.,,,,,,,,,,1945,1947,,,,,,,,,,,,,,
701547dd,701547dd-9155-4c3d-8594-624b308b3907,,,,graham002lew,,,,,,,Graham,Lew,Lew,,,,,,,,,,,,,,,,,,,,,,,,,
7015646a,7015646a-6fd7-4bd8-b5e2-815c323625cc,,,,,,,,,,,Ball,Kristen,Kristen,,,,,,,,,,,,,,,,,,,,,,,,,
7015afa7,7015afa7-e8df-4935-81ef-ba9b89ee630f,,,,bell--000zac,,,,,,,Bell,Zach,Zach,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
7015c13b,7015c13b-35b3-4bf5-b465-15c1ff178064,518731,,,gonzal001jon,,,,,,,Gonzalez,Jonathan,Jonathan,,,,1989,9,19,,,,2012,2013,,,,,,,,,,,,,,
7015d2d0,7015d2d0-2791-4ff9-90f5-d1e4a34a1f36,,,,okronl001---,,,,,,,O'Kronly,,,,,,,,,,,,1935,1935,,,,,,,,,,,,,,
7015de3f,7015de3f-a78c-4c92-954e-3f361d8fc301,,,,raisch001har,,,,,,,Raisch,Harry,Harry R.,,,,1928,,,,,,1948,1948,,,,,,,,,,,,,,
70163366,70163366-da9c-42b7-b481-f2b6bb2a14fd,630038,,,soto--000gus,,,,,,,Soto,Gustavo,Gustavo Adolfo,,Leger,,1991,5,19,,,,2013,2013,,,,,,,,,,,,,,
70165e6e,70165e6e-971c-4532-946c-9beda1912f56,,,,,,,,,,,Corry,Beverly,Beverly,,,,,,,,,,,,,,,,,,,,,,,,,
70166032,70166032-dc1a-4b49-b12f-7af04f310f1d,,,,hall--003dou,,,,,,,Hall,Douglas,Douglas,,,,,,,,,,,,,,2020,2021,,,,,,,,,,
7016b62b,7016b62b-4e47-4c3c-a0b5-d3b5719aec71,,,,montef000nic,,,,,,,Montefusco,Nick,Nick,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
7017048c,7017048c-87d5-45e8-b205-00ac33804732,,,,hall--001jak,,,,,,,Hall,Jake,Jake,,,,,,,,,,1915,1915,,,,,,,,,,,,,,
701704df,701704df-5e22-4c30-bf4d-e67118390ab3,700807,,,stevan000ran,,,,,,,Stevanovic,Ranko,Ranko D.,,,,1998,8,5,,,,,,,,2017,2022,,,,,,,,,,
70171479,70171479-685d-4a88-a40a-ae462b949275,,,,,,,,,,,Elliot,Lindsay,Lindsay,,,,,,,,,,,,,,,,,,,,,,,,,
70173397,70173397-77f7-41da-b122-483a0fe49a22,,,,reynol002jus,,,,,,,Reynolds,Justin,Justin,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
7017a128,7017a128-ef9e-48e1-9ca5-9cb330d22e1e,,,,alegri000jj-,,,,,,,Alegria,JJ,JJ,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
7017e40d,7017e40d-3e88-44b4-be9f-c8a47fe9fc8d,692849,,,marte-001fra,,,,,,,Marte,Fraimin,Fraimin Rafael,,Caro,,2001,7,21,,,,2021,2022,,,,,,,,,,,,,,
70180acc,70180acc-cdfe-4a84-9cc7-c73ca608d68a,,,,drummo000sam,,,,,,,Drummond,Samuel,Samuel,,,,,,,,,,,,,,2018,2021,,,,,,,,,,
70180e4e,70180e4e-465a-430d-9229-4487322a0b97,,,,rodrig040ale,,,,,,,Rodriguez,Alex,Alex,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
70181daa,70181daa-73df-456e-a02c-05334db1d842,,,,perman000pau,,,,,,,Perman,Paul,Paul,,,,,,,,,,,,,,2019,2019,,,,,,,,,,
70182afc,70182afc-a40f-44c1-8795-66d923e79eb3,,,,,,,,,,,Bird,Tehya,Tehya,,,,,,,,,,,,,,,,,,,,,,,,,
70183366,70183366-a541-4f76-b01f-92a4cdf98a1c,,,,hogan-000rya,,,,,,,Hogan,Ryan,Ryan,,,,1997,10,15,,,,,,,,2018,2021,,,,,,,,,,
70184b44,70184b44-8815-4339-83cd-44f121967d62,,,,,,,,,,,Jesse,Jazmynn,Jazmynn,,,,,,,,,,,,,,,,,,,,,,,,,
70187ba4,70187ba4-ec76-4fb3-92e7-537a57e5e636,436250,,,avent-001ste,,,,,,,Avent,Steve,Stephen Tod,,,,1968,9,24,,,,1989,1991,,,,,,,,,,,,,,
701902c8,701902c8-81cb-4a71-be36-4b9e76358514,,,,bishop000kod,,,,,,,Bishop,Kodi,Kodi,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
70191043,70191043-2104-46d0-b161-018bbd7b0236,439813,,,duffy-001rya,,,,,,,Duffy,Ryan,Ryan William,,,,1973,6,1,,,,1994,1996,,,,,,,,,,,,,,
70192ce0,70192ce0-e25a-4f26-86b1-7e4c171c6469,559690,,,higgin001mar,,,,,,,Higgins,Marion,Marion E.,,,,1956,,,,,,1974,1975,,,,,,,,,,,,,,
70195d2e,70195d2e-f0ca-49d9-93c7-f0e02d1fd701,,,,sicca-000der,,,,,,,Sicca,Derek,Derek,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
701963c1,701963c1-9081-45c0-9e2c-df88f35ae459,,,,aubrey000jam,,,,,,,Aubrey,James,James,,,,,,,,,,,,,,2012,2015,,,,,,,,,,
70198375,70198375-a1b5-4e86-822c-1278bee41468,,,,bowden000mas,,,,,,,Bowden,Mason,Mason,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
