key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
a001b5c4,a001b5c4-5471-40ed-aaa7-acf7fb71501d,111067,blakb101,blakibo01,blakis001bob,1001039,,,,,,Blakiston,Bob,John Robert,,,,1855,10,2,1918,12,26,1878,1888,1882,1884,,,,,,,,,1884,1884,1884,1884
a002077d,a002077d-77fa-46d5-bc7c-a2ea1ac23a5d,,,,nichol025---,,,,,,,Nichols,,,,,,,,,,,,1914,1914,,,,,,,,,,,,,,
a0021065,a0021065-4782-40d6-9d1b-d6e0985d7e9f,,,,dahms-001ger,,,,,,,Dahms,Jerry,Gerald Conrad,,,,1929,10,31,2019,4,,1949,1954,,,,,,,,,,,,,,
a0025c71,a0025c71-76b2-4365-85a1-a1c1d478fcba,,,,nolan-002mat,,,,,,,Nolan,Matt,Matt,,,,,,,,,,,,,,2020,2021,,,,,,,,,,
a002a6d0,a002a6d0-bb14-49a9-9102-db64342f02a8,,,,johnso044rob,,,,,,,Johnson,Robert,Robert,,,,,,,,,,,,,,2016,2016,,,,,,,,,,
a002cad6,a002cad6-7d35-42a1-8e08-125e07d51f15,,,,dearde001wes,,,,,,,Dearden,Wesley,Wesley E.,,,,1919,,,,,,1939,1939,,,,,,,,,,,,,,
a002d4df,a002d4df-24ee-48d7-b9c2-3d82f3c30c42,,,,martin017bra,,,,,,,Martin,Bradford,Bradford,,,,,,,,,,,,,,2018,2021,,,,,,,,,,
a002db66,a002db66-5efb-4c0b-8787-b64d1d63596b,555647,,,bodkin001rus,,,,,,,Bodkin,Rusty,Russell Kenneth,,,,1949,10,20,,,,1968,1971,,,,,,,,,,,,,,
a0030424,a0030424-2597-44a3-8a23-1493c5d22596,,,,ericks001chr,,,,,,,Erickson,Chris,Chris,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
a0030e95,a0030e95-15ef-4d7d-be63-878b30242f7e,,,,dykes-000aus,,,,,,,Dykes,Austin,Austin,,,,,,,,,,,,,,2015,2015,,,,,,,,,,
a0031da5,a0031da5-f5d8-46b4-94de-7cb98dcf670f,,,bayliha01,baylis001hen,,,,,,,Baylis,Hank,Henry Junior,,,,1923,2,8,1980,12,17,1948,1957,1948,1948,,,,,,,,,,,,
a00367d1,a00367d1-7a34-43c8-a63d-f50f3d358b1d,,,,beaudo001mic,,,,,,,Beaudoin,Mike,Michael George,,,,1957,2,8,,,,1979,1979,,,,,,,,,,,,,,
a0038f17,a0038f17-e054-4d22-a6e9-3959b30e149e,,,,mills-002ale,,,,,,,Mills,Alex,Alex,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
a003b50f,a003b50f-c0e1-43c9-ab9b-04a5bd9a005f,,,,,,,,,,,Peterson,MacKenzie,MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,
a003d863,a003d863-86f5-4827-96a4-6aef4d0c7609,,,,dombro001---,,,,,,,Dombrowsky,,,,,,,,,,,,1908,1908,,,,,,,,,,,,,,
a003e2ec,a003e2ec-1a27-4b01-8958-282d2a7f22ac,452131,,,housel001dav,,,,,,,Housel,David,David Brett,,,,1981,9,6,,,,2001,2010,,,,,,,,,,,,,,
a003f2b9,a003f2b9-b46c-4d35-9a9c-b2a1bb350afa,119621,myerj001,myersji01,myers-007jam,1009424,,,,,,Myers,Jimmy,James Xavier,,,,1969,4,28,,,,1987,1999,1996,1996,,,,,,,,,,,,
a004100e,a004100e-29a0-4343-9ef7-98d15e0e68db,,,,,,,,,,,Blasko,Courtney,Courtney,,,,,,,,,,,,,,,,,,,,,,,,,
a0041f06,a0041f06-d67b-4e4c-9383-a564445f21a0,,,,morren001per,,,,,,,Morren,Perry,Perry Lee,,,,1935,3,22,2017,6,25,1953,1954,,,,,,,,,,,,,,
a00440a8,a00440a8-1d34-44cd-b9c6-0165b8fa0b8f,,,,martin011ram,,,,,,,Martinez,Ramon,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,
a0044a8d,a0044a8d-50c9-45cb-a829-21e2f5fefe1d,,,,,,,,,,,Solis,Kortney,Kortney,,,,,,,,,,,,,,,,,,,,,,,,,
a0046b69,a0046b69-ce02-4248-ab89-98cf06436452,669936,,,haynes000ale,,,,,,,Haynes,Alex,James Alexander,,,,1997,6,24,,,,2019,2019,,,,,,,,,,,,,,
a00481e2,a00481e2-8236-4272-bae1-21790a2cae51,,,,mittag000oll,,,,,,,Mittag,Ollie,Ollie,,,,,,,,,,,,,,2009,2012,,,,,,,,,,
a004d719,a004d719-206c-4f2e-a2f2-4c2a3b8cf6b1,,,,clough000jac,,,,,,,Clougherty,Jack,Jack,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
a00510cd,a00510cd-a11c-4fda-8879-114b832895ea,,,,lim---000hyo,,,,,,,Lim,Hyoung Won,Hyoung Won,,,,2001,9,15,,,,2020,2020,,,,,,,,,,,,,,
a0051f38,a0051f38-4593-4568-a0d5-fc35c0691e45,440318,,,lakman001jas,,,,,,,Lakman,Jason,Jason McLeod,,,,1976,10,17,,,,1995,2008,,,,,,,,,,,,,,
a0052bb0,a0052bb0-4f5b-47c9-a41a-b5efd0bfd5ae,609113,,,montil002ang,,,,,,,Montilla,Angel,Angel Enrique,,Gonzalez,,1993,4,18,,,,2011,2013,,,,,,,,,,,,,,
a00556b4,a00556b4-9a92-4600-8f1e-1484f1f75250,676716,,,brown-003bry,,,,,,,Brown,Bryce,Bryce,,,,1996,7,23,,,,2017,2021,,,2015,2017,,,,,,,,,,
a00564ed,a00564ed-0e8b-43da-9196-cccfebb9340c,,,,bauer-002cha,,,,,,,Bauer,Charles,Charles Harvey,,,,1936,1,22,,,,1954,1956,,,,,,,,,,,,,,
a00565f1,a00565f1-da75-43b8-bab6-39a9a640c194,,,,wolens001rob,,,,,,,Wolenski,Bob,Robert Thomas,,,,1942,3,7,2009,6,9,1960,1964,,,,,,,,,,,,,,
a005760d,a005760d-c713-4eb2-806d-a2a4211ab97f,,,,dollar000bil,,,,,,,Dollard,Bill,Bill,,,,,,,,,,1915,1915,,,,,,,,,,,,,,
a0058041,a0058041-3d1d-4058-a201-bc2898880758,,,,dougla012---,,,,,,,Douglas,,,,,,,,,,,,1926,1926,,,,,,,,,,,,,,
a00590ca,a00590ca-a779-487e-bf4b-2b949d12a841,561970,,,longen001jer,,,,,,,Longenecker,Jere,Jere Lee,,,,1961,11,8,,,,1983,1987,,,,,,,,,,,,,,
a005a497,a005a497-f575-4a12-bc95-367a6b0c9525,,,,parker001rhe,,,,,,,Parker,Rhett,Rhett,,,,1983,2,4,,,,2007,2007,,,,,,,,,,,,,,
a0061bf1,a0061bf1-5f0f-4b5d-bd5f-13d1afe9df4f,,,,fairch003---,,,,,,,Fairchild,,,,,,,,,,,,1928,1928,,,,,,,,,,,,,,
a00624c4,a00624c4-6ae5-4ba8-9912-8e14c455de4e,802456,,,perez-004nic,,,,,,,Perez,Nick,Nicholas,,,,2002,1,20,,,,,,,,2021,2022,,,,,,,,,,
a0064f71,a0064f71-ca98-4d39-83ab-80827256b34b,642514,,,henry-000gab,,,,,,,Henry,Gabriel,Gabriel Armando,,Valdez,,1995,11,16,,,,2013,2015,,,,,,,,,,,,,,
a00650f1,a00650f1-9f5e-49c5-87e0-1ac8ccc78d05,,,,goff--000bil,,,,,,,Goff,Billy,W. M.,,,,,,,,,,,,,,,,,,,,,,,,,
a0066328,a0066328-9c11-49ed-955b-969a4f557bea,,,,james-002cha,,,,,,,James,Charles,Charles T.,,,,1954,,,,,,1974,1976,,,,,,,,,,,,,,
a00672ed,a00672ed-af7c-4fbe-8d99-a7164529b69d,,,,,,,,,,,Goodman,Mallory,Mallory,,,,1995,5,23,,,,,,,,,,,,,,,,,,,
a00681cf,a00681cf-7bb5-4a11-83d5-8f6430384632,,,,willia002gar,,,,,,,Williams,Gary,Gary,,,,,,,,,,1958,1958,,,,,,,,,,,,,,
a0069847,a0069847-278c-449a-b899-20f0134883bc,,,,albrec001nat,,,,,,,Albrecht,Nate,Nate,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
a006c357,a006c357-5c40-4c57-8def-435d95f4007a,,,,bruce-004---,,,,,,,Bruce,,,,,,,,,,,,1929,1929,,,,,,,,,,,,,,
a006d05e,a006d05e-82a4-4c6d-aea3-ba26a54aaea7,,,,liveze001dav,,,,,,,Livezey,David,David Richard,,,,1940,,,,,,1962,1962,,,,,,,,,,,,,,
a006e0bf,a006e0bf-6bdf-415f-845b-7ae627f86232,460581,,,hindma001sco,,,,,,,Hindman,Scott,Scott Craig,,,,1981,3,6,,,,2002,2004,,,,,,,,,,,,,,
a00703a5,a00703a5-da0d-486a-a2c6-d125f687ac8d,665580,,,bass--002bri,,,,,,,Bass,Brian,Brian,,,,1992,5,11,,,,2015,2018,,,,,,,,,,,,,,
a0073487,a0073487-b960-4839-9a56-fe870569d09b,442441,,,haman-001ant,,,,,,,Haman,Mack,Antwain T.,,,,1975,12,11,,,,1997,1999,,,,,,,,,,,,,,
a0074979,a0074979-a66a-4694-b20e-17a9c317f42b,112801,crawg101,crawfgl01,crawfo001gle,1002740,,,,,,Crawford,Glenn,Glenn Martin,,,Shorty,1913,12,2,1972,1,2,1939,1951,1945,1946,,,,,,,,,,,,
a0077b46,a0077b46-a1c6-4e42-98f9-ff1651981986,538163,,,flores001dab,,,,,,,Flores,Dabiel,Dabiel,,,,1987,1,15,,,,2009,2013,,,,,,,,,,,,,,
a0077b6a,a0077b6a-cf9b-4d74-8bc0-2654b828c599,,,,rosso-000mas,,,,,,,Rosso,Massimiliano,Massimiliano,,,,,,,,,,2001,2007,,,,,,,,,,,,,,
a007b6a6,a007b6a6-f05f-45fc-931a-b58a72d1cae2,,,,bradle003dav,,,,,,,Bradley,Davis,Davis,,,,,,,,,,,,,,2013,2013,,,,,,,,,,
a007bb6d,a007bb6d-3f0f-4082-b0f1-870fd794b719,693753,,,reyes-000kel,,,,,,,Reyes,Kelly,Kelly Jose,,Leal,,2003,1,6,,,,2021,2022,,,,,,,,,,,,,,
a007bddd,a007bddd-007a-4db8-ae1d-6d3c4ca1ca56,,,,nagel-003---,,,,,,,Nagel,,,,,,,,,,,,1907,1907,,,,,,,,,,,,,,
a008107c,a008107c-2101-4df7-a124-b4831c3998ff,562723,,,mcghee001gar,,,,,,,McGhee,Gary,Gary Lynn,,,,1949,3,7,2015,5,13,1967,1968,,,,,,,,,,,,,,
a008577f,a008577f-4e1b-4574-9f9d-fa77a1bf0aaf,686422,,,massar001rob,,,,,,,Massaro,Rob,Rob,,,,,,,,,,,,,,,,,,,,,,2019,2022,,
a0086701,a0086701-41f5-4026-a5b7-753b2e1558b4,,,,lake--001geo,,,,,,,Lake,Mike,George William,,,,1922,12,13,2010,3,22,1941,1946,,,,,,,,,,,,,,
a008ff0c,a008ff0c-b91c-4bc5-a528-0831863c24c3,502776,,,lindsl001bro,,,,,,,Lindsley,Brooks,Brooks,,,,1986,10,25,,,,2008,2009,,,,,,,,,,,,,,
a0090492,a0090492-7729-4fbf-b8e4-870e5ae27421,,,,mack--024---,,,,,,,Mack,,,,,,,,,,,,1915,1915,,,,,,,,,,,,,,
a0090547,a0090547-817d-45a7-b7ad-cc2a9f89c363,699887,,,white-004nat,,,,,,,White,Nate,Nate,,,,2001,8,17,,,,,,,,2020,2022,,,,,,,,,,
a0094a22,a0094a22-9d57-4491-982c-a01d4cccc181,,,,fabriz000edo,,,,,,,Fabrizioli,Edoardo,Edoardo,,,,,,,,,,2005,2005,,,,,,,,,,,,,,
a00953a9,a00953a9-94c8-402c-882e-2923a380db72,,,,homins001iva,,,,,,,Hominsky,Ivan,Ivan William,,,,1929,9,22,2008,7,22,1948,1950,,,,,,,,,,,,,,
a009681d,a009681d-52bb-4688-bc94-b9014f0da165,,,,oh----000tae,,,,,,,Oh,Tae Geun,Tae Geun,,,,1978,4,5,,,,2003,2009,,,,,,,,,,,,,,
a009a020,a009a020-5074-4228-bf1b-33e209a49e57,,,,fleury000bri,,,,,,,Fleury,Brian,Brian,,,,,,,,,,,,,,,,,,,,,,,,,
a009d878,a009d878-7985-4f19-94a5-29a9f9c6c8a7,276370,willm006,willima09,willia008mat,1014023,,,,,,Williams,Matt,Matt Taylor,,,,1971,4,12,,,,1992,2002,2000,2000,1990,1992,,,,,,,,,,
a009ef0d,a009ef0d-e409-462d-aafc-bffc3f41eead,,,,dillon001and,,,,,,,Dillon,Andy,Andrew J.,,,,1866,,,1890,1,8,1885,1888,,,,,,,,,,,,,,
a009f910,a009f910-af92-4302-8c0c-c395ac9cee7a,,,,,,,,,,,Dandola,Sophie,Sophie,,,,,,,,,,,,,,,,,,,,,,,,,
a009fcc1,a009fcc1-ee77-478f-8d30-cf4ee7eef671,,,,,,,,,,,Christiansen,Madi,Madi,,,,,,,,,,,,,,,,,,,,,,,,,
a00a08ff,a00a08ff-140b-44ed-8ae7-70753de94fbc,,,,wilson008nic,,,,,,,Wilson,Nicholas,Nicholas,,,,,,,,,,,,,,2021,2021,,,,,,,,,,
a00a4039,a00a4039-cdb6-4fd1-97c4-c8fea3387824,,,,hammon001tre,,,,,,,Hammond,Trevor,Trevor,,,,2000,12,19,,,,,,,,2021,2022,,,,,,,,,,
a00a4087,a00a4087-1bfd-45aa-b4e6-957b81e9d3d1,,,,porter003tre,,,,,,,Porter,Trent,Trent,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
a00a5e13,a00a5e13-0cbc-48a6-bc42-d5e32a0cf214,,,,brown-001l--,,,,,,,Brown,L.,L.,,,,,,,,,,,,,,,,1917,1917,,,,,,,,
a00a7db6,a00a7db6-d40c-45a1-8c25-214cd921394d,,,,hagema001geo,,,,,,,Hagemann,Bud,George W.,,,,1916,9,2,,,,1939,1939,,,,,,,,,,,,,,
a00a8278,a00a8278-02f9-4ce2-9bdb-d51e52cf8787,,,,montgo000tan,,,,,,,Montgomery,Tanner,Tanner,,,,,,,,,,,,,,2017,2022,,,,,,,,,,
a00a9c37,a00a9c37-70b0-474d-a0df-83e2ed52fbdd,,,,pittma001joh,,,,,,,Pittman,Johnny,John Elbert,,,,1956,5,10,,,,1975,1980,,,,,,,,,,,,,,
a00abac1,a00abac1-64cc-48bc-a79c-e35b419cdcbe,,,,rogers051---,,,,,,,Rogers,,,,,,,,,,,,1918,1918,,,,,,,,,,,,,,
a00afe0e,a00afe0e-3a31-4e99-aa0a-5053fde1d65c,,,,fraser001jac,,,,,,,Fraser,Jackson,Jackson,,,,2001,3,6,,,,,,,,,,,,,,,,,,,
a00b4a44,a00b4a44-0793-4fe7-8a2a-fab604af71c9,,,,carter001dal,,,,,,,Carter,Dalton,Dalton,,,,,,,,,,,,,,2014,2017,,,,,,,,,,
a00b4e43,a00b4e43-606c-40f9-933f-f24af85d4400,,,,cross-002wil,,,,,,,Cross,William,William Ike G.,,,,1918,,,,,,1939,1940,,,,,,,,,,,,,,
a00b677b,a00b677b-d8fa-4e8a-9cf0-0df071cf9740,,,,bartol000mic,,,,,,,Bartoli,Michele,Michele,,,,1992,,,,,,2020,2020,,,,,,,,,,,,,,
a00b9d30,a00b9d30-ec11-45b0-bc77-3f80f80bb848,,,,montan001dan,,,,,,,Montanez,Daniel,Daniel,,,,,,,,,,1996,2000,,,,,,,,,,,,,,
a00ba411,a00ba411-40ee-4558-97fa-13b80b8a3e86,,,,becerr002jua,,,,,,,Becerril,Juan,Juan,,,,,,,,,,1937,1937,,,,,,,,,,,,,,
a00bbd5e,a00bbd5e-c7ee-4632-8502-d3e7b19cec6f,,,,partri000tys,,,,,,,Partridge,Tyson,Tyson,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
a00c0f87,a00c0f87-cbcb-4470-bb22-74fd4bd02cf2,,,,cooley000dra,,,,,,,Cooley,Draig,Draig,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
a00c2e67,a00c2e67-3971-44ff-a55c-9cb53c17c859,,,,duvall000jac,,,,,,,Duvall,Jack,Jack,,,,,,,,,,,,,,2020,2022,,,,,,,,,,
a00c3396,a00c3396-6e5d-4539-b5c8-a60e710edc99,123982,watsa001,watsoal01,watson001all,1013675,,,,,,Watson,Allen,Allen Kenneth,,,,1970,11,18,,,,1991,2002,1993,2000,1989,1991,,,,,,,,,,
a00c5fcb,a00c5fcb-5b7b-490e-b46a-644e2ac7b1fb,566736,,,scott-003tim,,,,,,,Scott,Tim,Timothy Robert,,,,1960,11,19,,,,1982,1988,,,,,,,,,,,,,,
a00c6f07,a00c6f07-456f-46aa-96e9-30cc135c78f1,,,,keefer001---,,,,,,,Keefer,,,,,,,,,,,,1895,1895,,,,,,,,,,,,,,
a00c8296,a00c8296-b18b-435c-96db-d2b3fe52ca1c,,,,shirle006---,,,,,,,Shirley,,,,,,,,,,,,1922,1922,,,,,,,,,,,,,,
a00d1f3e,a00d1f3e-abbd-415c-90e6-aa04b2c26d16,,,,gilber000dyl,,,,,,,Gilbert,Dylan,Dylan,,,,,,,,,,,,,,2018,2019,,,,,,,,,,
a00d20a3,a00d20a3-ce5c-45a2-b31a-56b259c342ca,,,,mcdowe001har,,,,,,,McDowell,Harold,Harold E.,,,,1933,,,,,,1952,1952,,,,,,,,,,,,,,
a00d319c,a00d319c-a370-45f1-a52e-e4f99dd9e2ea,,,,holub-000jac,,,,,,,Holub,Jacob,Jacob,,,,,,,,,,,,,,2017,2018,,,,,,,,,,
a00dd273,a00dd273-db12-4aad-9ade-873442c24fb1,,,,hwang-000jin,,,,,,,Hwang,Jin Soo,Jin Soo,,,,1989,2,15,,,,2012,2019,,,,,,,,,,,,,,
a00de9d7,a00de9d7-b4fb-476f-8bc8-35f2bf4622fc,545621,,,greane001mat,,,,,,,Greanead,Matt,Matt,,,,1984,4,19,,,,2007,2009,,,,,,,,,,,,,,
a00e013d,a00e013d-7255-4cc6-84a8-11eac6d070f5,,,,ball--001bob,,,,,,,Ball,Bobby,Robert Dale,,,,1934,8,17,2021,5,28,,,,,,,,,,,,,,,,
a00e31f3,a00e31f3-1c5b-487f-b75e-7e11859ab7e5,,,,venabl001joh,,,,,,,Venable,Jack,John Justice,,,,1927,,,,,,1948,1958,,,,,,,,,,,,,,
a00ea683,a00ea683-8894-4634-87c5-1f2b63fa9ddf,,,,hodgin000cal,,,,,,,Hodgins,Cal,Cal,,,,,,,,,,,,,,2019,2020,,,,,,,,,,
a00eec6c,a00eec6c-6d40-42c7-8084-cc4520309a02,,,,tran--000chr,,,,,,,Tran,Christopher,Christopher,,,,,,,,,,,,,,2017,2019,,,,,,,,,,
a00f2d65,a00f2d65-16cc-4d5a-9192-caad413fb94c,,,,carmar000jac,,,,,,,Carmardo,Jack,Jack,,,,1924,11,29,,,,,,,,,,,,,,,,,,,
a00f3a74,a00f3a74-4dc5-44a0-8cae-1ef105355cac,,,,spence001roo,,,,,,,Spencer,Roosevelt,Roosevelt H.,,,,1943,,,,,,1963,1963,,,,,,,,,,,,,,
a00f41e0,a00f41e0-85f0-4ca8-8d53-57590bc46044,121789,schef101,scheifr01,scheib001fra,1011539,,,,,,Scheibeck,Frank,Frank S.,,,,1865,6,28,1956,10,22,1887,1906,1887,1906,,,,,,,,,1905,1905,,
a00f4404,a00f4404-0358-4cbf-ab5f-68c14db4f8b2,,,,murray001c--,,,,,,,Murray,C.,C.,,,,,,,,,,1922,1923,,,,,,,,,,,,,,
a00f52a0,a00f52a0-140f-41b4-8cbe-5b5621920a73,110998,billj102,billijo02,billin001has,1000972,,,,,,Billings,Josh,Haskell Clark,,,,1907,9,27,1983,12,26,1927,1931,1927,1929,1927,1927,,,,,,,,,,
a00f5b09,a00f5b09-ff4d-4086-8259-e74a64fc2e2a,,,,mann--002jam,,,,,,,Mann,James,James F.,,,,1929,,,,,,1947,1948,,,,,,,,,,,,,,
a00f6abf,a00f6abf-c14b-400c-b704-2a8fb9104d05,476266,,,huggin001cha,,,,,,,Huggins,Charles,Charles L.,,,,1964,,,,,,1983,1983,,,,,,,,,,,,,,
a00fccec,a00fccec-4593-46b4-b27b-7d6387b62117,,,,spears000mar,,,,,,,Spears,Marcus,Marcus,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
a01039d5,a01039d5-b834-4f21-88e7-f3326ea1e20d,,,,oconne013---,,,,,,,O'Connell,,,,,,,,,,,,1920,1920,,,,,,,,,,,,,,
a0104fd0,a0104fd0-6d3b-4943-a6bd-2a6ca1a961b4,451671,,,thomas001eri,,,,,,,Thomas,Eric,Eric Antonio,,,,1979,8,7,,,,2002,2004,,,,,,,,,,,,,,
a0108fae,a0108fae-f819-4a36-ab71-a351bf33b064,,,,derric001dav,,,,,,,Derrick,Dave,David W.,,,,1923,,,,,,1941,1942,,,,,,,,,,,,,,
a01093eb,a01093eb-56bc-466d-9d10-120bc9ded014,560506,,,johnso002jay,,,,,,,Johnson,Jay,Jay Anton,,,,1965,6,15,,,,1986,1987,,,,,,,,,,,,,,
a010ad0c,a010ad0c-6c3b-4fe6-b3f3-acc94819466c,,,,novako001joh,,,,,,,Novakovich,John,John J.,,,,1919,11,16,1998,10,15,1941,1941,,,,,,,,,,,,,,
a010d3ef,a010d3ef-405a-4423-9cf0-9c87dd9f07bf,656869,,,rader-000cha,,,,,,,Rader,Chase,Chase David,,,,1994,1,17,,,,,,,,2015,2016,,,,,,,,,,
a0112685,a0112685-4a18-4751-8637-daebeec88620,,,,moreta001man,,,,,,,Moreta,Manuel,Manuel DeJesus,,Franjul,,1956,12,14,,,,1975,1976,,,,,,,,,,,,,,
a01140b1,a01140b1-6bbe-46d0-af96-f633ef0e1a3b,,,,woffor001---,,,,,,,Wofford,,,,,,,,,,,,1914,1914,,,,,,,,,,,,,,
a0115da4,a0115da4-d401-4afb-995c-6cd5f21b945d,,,,dorsey001car,,,,,,,Dorsey,Carroll,Carroll,,,,,,,,,,1945,1945,,,,,,,,,,,,,,
a0118df4,a0118df4-5971-49f6-9226-35b21db32b83,,,,kunert000len,,,,,,,Kunert,Lenni,Lenni,,,,,,,,,,,,,,2017,2021,,,,,,,,,,
a011a2ec,a011a2ec-f2a0-46de-8327-327ccf588804,,,,mcclel003bri,,,,,,,McClelland,Brian,Brian,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
a011c078,a011c078-cbd8-42f1-bb6a-2d42854c45f0,,,,yang--002seu,,,,,,,Yang,Seung Kwan,Seung Kwan,,,,1959,6,2,,,,1982,1990,,,,,,,,,,,,,,
a011c72e,a011c72e-689d-47d0-910e-e26c04b581e1,,,,cassib001---,,,,,,,Cassibone,,,,,,,,,,,,1898,1901,,,,,,,,,,,,,,
a011cd13,a011cd13-8810-4017-9579-cb0563d980a3,,,,philli001ear,,,,,,,Phillips,Earl,Earl,,,,,,,,,,1938,1938,,,,,,,,,,,,,,
a0121126,a0121126-04a3-481c-a478-5fd41b7a4afe,437223,,,corbet001hea,,,,,,,Corbett,Heath,Heath Everett,,,,1980,4,24,,,,1998,1998,,,,,,,,,,,,,,
a0123883,a0123883-b844-421e-9702-212fd843666a,,,,smith-009tra,,,,,,,Smith,Travis,Travis,,,,,,,,,,,,,,2011,2013,,,,,,,,,,
a012417e,a012417e-86d6-4020-b84b-5edde4b58ce9,117988,luebl001,luebbla01,luebbe001lar,1007817,,,,,,Luebbers,Larry,Larry Christopher,,,,1969,10,11,,,,1990,2002,1993,2000,1988,1990,,,,,,,,,,
a0124376,a0124376-9e74-4fec-abb1-15773c9d6245,465807,,,garcia001ari,,,,,,,Garcia,Ariel,Ariel Antonio,,,,1975,10,3,,,,1993,2002,,,,,,,,,,,,,,
a012ba87,a012ba87-671c-4fc9-82d7-8e8bdf2295d5,,,,gouger001---,,,,,,,Gouger,,,,,,,,,,,,1926,1928,,,,,,,,,,,,,,
